campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label
CMP_01853,Brand_515,Fashion,MENA,TikTok,INF_6570,@creator_96769,Tech,Micro,83624,3,Awareness,39898,572,116,184,0.0237,0.0389,946,36,25,2591.67,93299.97,63095.91,22218.81,7438.26,92752.98,2324.75,98.05,2576.47,1.01,0.01,0
CMP_01854,Brand_264,Tech,SEA,YouTube,INF_9576,@creator_63256,Fashion,Micro,14209,3,Conversions,15201,50,9,17,0.0431,0.0479,654,31,23,3084.8,95628.73,134541.13,50372.49,8742.06,193655.68,12739.67,296.11,6246.96,0.49,-0.51,0
CMP_01855,Brand_849,Fashion,India,TikTok,INF_4206,@creator_59025,Food,Nano,2659,1,Awareness,1168,0,20,19,0.0172,0.0147,20,0,0,3588.62,0.0,8282.22,978.1,542.61,9802.93,8392.92,490.15,0.0,0.0,-1.0,0
CMP_01856,Brand_575,Tech,India,YouTube,INF_9173,@creator_49003,Fashion,Micro,15265,5,Awareness,30512,79,6,36,0.0305,0.0235,929,21,17,3671.64,77104.36,31897.18,10515.17,6668.97,49081.32,1608.59,52.83,2337.21,1.57,0.57,0
CMP_01857,Brand_166,Fintech,India,Instagram,INF_6196,@creator_43689,Family,Micro,29625,4,Awareness,29775,150,36,33,0.0279,0.0437,829,36,32,1232.07,44354.68,73598.96,18477.12,9288.38,101364.45,3404.35,122.27,2815.68,0.44,-0.56,0
CMP_01858,Brand_107,Fashion,India,Instagram,INF_8658,@creator_81588,Other,Micro,21017,4,Conversions,38615,345,57,75,0.0097,0.0448,374,16,12,4614.3,73828.84,123068.46,21298.76,21874.41,166241.64,4305.11,444.5,10390.1,0.44,-0.56,0
CMP_01859,Brand_959,Fintech,EU,Instagram,INF_3163,@creator_29222,Food,Mega,2052651,5,Traffic,3700686,13554,3412,5078,0.0229,0.0362,84885,3072,2435,658.45,2022766.68,2195431.02,412490.47,622417.53,3230339.03,872.9,38.06,1051.54,0.63,-0.37,0
CMP_01860,Brand_433,Food,SEA,Instagram,INF_1283,@creator_12670,Food,Micro,94452,4,Awareness,72818,324,85,159,0.0299,0.0324,2177,70,52,1805.15,126360.51,88446.45,27491.51,8223.95,124161.91,1705.1,57.03,1773.74,1.02,0.02,0
CMP_01861,Brand_311,Fitness,MENA,TikTok,INF_8495,@creator_75231,Family,Macro,483793,1,Conversions,213165,4964,1241,1824,0.003,0.0142,639,9,6,1704.43,15339.84,294792.14,88244.3,87297.38,470333.82,2206.43,736.05,52259.31,0.03,-0.97,0
CMP_01862,Brand_573,Gaming,US,YouTube,INF_4568,@creator_53437,Beauty,Macro,224678,4,Awareness,195003,805,168,220,0.0232,0.048,4519,216,183,1609.95,347748.84,1213131.15,467946.58,239655.47,1920733.2,9849.76,425.04,8892.28,0.18,-0.82,0
CMP_01863,Brand_104,Tech,India,YouTube,INF_2527,@creator_59725,Family,Micro,80332,3,Conversions,118575,528,142,203,0.0247,0.0271,2932,79,55,3700.49,292339.03,65423.28,13455.08,10958.32,89836.67,757.64,30.64,1137.17,3.25,2.25,1
CMP_01864,Brand_916,D2C,India,Instagram,INF_5161,@creator_20043,Fashion,Nano,2284,5,Traffic,2188,0,1,0,0.0264,0.0258,57,1,0,3277.2,3277.2,19649.66,5753.65,3441.01,28844.32,13182.96,506.04,28844.32,0.11,-0.89,0
CMP_01865,Brand_523,Beauty,India,TikTok,INF_5106,@creator_45271,Beauty,Nano,3448,5,Awareness,5292,35,0,12,0.0182,0.009,96,0,0,2097.23,0.0,5564.12,782.84,626.91,6973.88,1317.82,72.64,0.0,0.0,-1.0,0
CMP_01866,Brand_775,Food,India,YouTube,INF_9376,@creator_85793,Other,Nano,1335,1,Awareness,360,20,2,11,0.0074,0.005,2,0,0,1499.51,0.0,14683.75,3602.68,3392.07,21678.5,60218.06,10839.25,0.0,0.0,-1.0,0
CMP_01867,Brand_856,Food,India,Instagram,INF_7653,@creator_76855,Tech,Macro,296124,5,Conversions,564066,4255,1069,1604,0.0134,0.0263,7568,199,147,2674.44,532213.16,469078.7,139266.39,101821.43,710166.52,1259.01,93.84,3568.68,0.75,-0.25,0
CMP_01868,Brand_813,Fashion,India,YouTube,INF_8533,@creator_74071,Tech,Micro,24735,4,Awareness,32360,0,7,5,0.0241,0.0326,779,25,16,3263.39,81584.71,161957.83,59211.86,27179.51,248349.2,7674.57,318.81,9933.97,0.33,-0.67,0
CMP_01869,Brand_434,Beauty,SEA,Instagram,INF_6958,@creator_82383,Beauty,Nano,4345,5,Traffic,9150,45,21,36,0.0339,0.0468,310,14,12,1992.36,27892.98,13214.26,1995.33,707.8,15917.39,1739.6,51.35,1136.96,1.75,0.75,0
CMP_01870,Brand_124,Gaming,India,TikTok,INF_2108,@creator_66926,Beauty,Nano,3660,1,Traffic,1756,76,0,47,0.003,0.0234,5,0,0,702.14,0.0,3391.31,800.17,576.35,4767.82,2715.16,953.56,0.0,0.0,-1.0,0
CMP_01871,Brand_194,Fashion,SEA,TikTok,INF_6568,@creator_53271,Fashion,Nano,2568,5,Awareness,2558,0,3,6,0.0299,0.005,76,0,0,1586.0,0.0,5508.16,1424.28,373.65,7306.09,2856.17,96.13,0.0,0.0,-1.0,0
CMP_01872,Brand_181,Gaming,SEA,Instagram,INF_4670,@creator_85073,Family,Macro,321487,5,Conversions,452947,2020,500,765,0.0235,0.0264,10635,280,216,695.66,194784.96,447422.94,177222.93,116993.42,741639.28,1637.36,69.74,2648.71,0.26,-0.74,0
CMP_01873,Brand_762,Tech,EU,Instagram,INF_8837,@creator_90940,Other,Nano,1442,4,Awareness,2181,0,0,11,0.0134,0.023,29,0,0,2116.07,0.0,9458.72,3304.78,766.11,13529.61,6203.4,466.54,0.0,0.0,-1.0,0
CMP_01874,Brand_415,Food,India,Instagram,INF_2268,@creator_63257,Fitness,Micro,25015,1,Awareness,11542,148,68,56,0.0163,0.0332,188,6,4,1714.35,10286.12,19870.76,3928.55,1910.74,25710.05,2227.52,136.76,4285.01,0.4,-0.6,0
CMP_01875,Brand_605,Fitness,US,YouTube,INF_9419,@creator_66329,Fitness,Macro,151593,5,Conversions,168651,172,21,88,0.0273,0.0191,4611,88,63,998.12,87834.2,605033.23,110123.97,125121.32,840278.51,4982.35,182.23,9548.62,0.1,-0.9,0
CMP_01876,Brand_905,Gaming,India,Instagram,INF_7730,@creator_62087,Food,Micro,11487,1,Conversions,5228,146,28,34,0.0238,0.0594,124,7,4,1100.93,7706.48,75031.43,23952.37,18782.43,117766.22,22526.06,949.73,16823.75,0.07,-0.93,0
CMP_01877,Brand_405,D2C,MENA,YouTube,INF_6865,@creator_27181,Fashion,Mega,4826378,3,Traffic,3265236,7604,1917,2884,0.0183,0.0395,59912,2368,1632,2176.58,5154144.57,2059273.11,565647.03,335907.61,2960827.75,906.77,49.42,1250.35,1.74,0.74,0
CMP_01878,Brand_535,D2C,India,TikTok,INF_2139,@creator_79769,Fashion,Mega,2921795,1,Traffic,625773,12036,2992,4454,0.0131,0.0225,8170,183,133,2811.37,514480.95,1020952.28,277851.85,192449.54,1491253.67,2383.06,182.53,8148.93,0.34,-0.66,0
CMP_01879,Brand_997,Food,US,Instagram,INF_8234,@creator_62791,Travel,Nano,7398,4,Conversions,14506,131,16,0,0.0208,0.0247,301,7,4,1964.14,13748.95,33979.03,4634.91,9580.2,48194.14,3322.36,160.11,6884.88,0.29,-0.71,0
CMP_01880,Brand_173,D2C,MENA,Instagram,INF_4048,@creator_51581,Fashion,Micro,94294,2,Traffic,46446,489,134,207,0.0251,0.0321,1163,37,23,3612.45,133660.82,75107.75,14928.56,3945.14,93981.45,2023.46,80.81,2540.04,1.42,0.42,0
CMP_01881,Brand_392,Fitness,EU,YouTube,INF_8164,@creator_54454,Family,Nano,6593,4,Awareness,6144,71,0,7,0.003,0.0203,18,0,0,668.22,0.0,17069.11,4600.45,3236.35,24905.9,4053.69,1383.66,0.0,0.0,-1.0,0
CMP_01882,Brand_829,D2C,EU,Instagram,INF_6435,@creator_63539,Family,Micro,74111,5,Awareness,155239,384,86,108,0.0202,0.0425,3131,132,99,3164.61,417728.26,94962.8,26198.64,26910.8,148072.24,953.83,47.29,1121.76,2.82,1.82,0
CMP_01883,Brand_588,Fitness,India,YouTube,INF_8807,@creator_22367,Tech,Micro,44788,5,Traffic,36977,69,35,67,0.0154,0.0388,568,22,18,958.65,21090.3,164621.93,51280.38,15156.95,231059.26,6248.73,406.79,10502.69,0.09,-0.91,0
CMP_01884,Brand_653,Food,MENA,Instagram,INF_8219,@creator_16864,Travel,Macro,221995,1,Awareness,59608,1166,282,430,0.0217,0.0325,1293,42,28,1666.1,69976.11,393218.73,62058.3,52416.52,507693.54,8517.2,392.65,12087.94,0.14,-0.86,0
CMP_01885,Brand_590,Fintech,US,Instagram,INF_6212,@creator_14130,Family,Micro,24329,4,Conversions,17429,105,21,71,0.0181,0.0328,315,10,7,500.0,5000.0,171915.93,52478.17,45167.79,269561.89,15466.29,855.75,26956.19,0.02,-0.98,0
CMP_01886,Brand_395,D2C,US,Instagram,INF_1421,@creator_65349,Travel,Nano,3701,5,App Installs,8309,19,16,0,0.0194,0.0315,161,5,3,2436.99,12184.95,39623.15,10996.87,5720.46,56340.48,6780.66,349.94,11268.1,0.22,-0.78,0
CMP_01887,Brand_499,Beauty,India,Instagram,INF_2114,@creator_23010,Tech,Nano,1897,2,Awareness,1216,0,0,0,0.0318,0.0217,38,0,0,2796.12,0.0,5180.37,1306.09,1220.58,7707.04,6338.03,202.82,0.0,0.0,-1.0,0
CMP_01888,Brand_129,Tech,India,YouTube,INF_6477,@creator_75152,Beauty,Macro,305776,5,Conversions,514815,1561,389,609,0.0303,0.0308,15603,480,326,1564.54,750977.34,517090.29,99012.43,141797.36,757900.07,1472.18,48.57,1578.96,0.99,-0.01,0
CMP_01889,Brand_563,Fashion,India,TikTok,INF_9469,@creator_92943,Food,Micro,23802,4,Awareness,29979,342,66,91,0.0084,0.0198,253,5,4,2385.78,11928.91,97032.0,9814.56,26150.91,132997.47,4436.35,525.68,26599.49,0.09,-0.91,0
CMP_01890,Brand_220,Fitness,SEA,Instagram,INF_1736,@creator_35916,Travel,Micro,44899,3,Traffic,58881,164,72,114,0.0247,0.0477,1456,69,46,1613.59,111337.76,90539.62,20299.18,12125.71,122964.51,2088.36,84.45,1782.09,0.91,-0.09,0
CMP_01891,Brand_483,Fashion,India,Instagram,INF_3251,@creator_16670,Tech,Nano,2145,5,Traffic,2778,0,0,16,0.0163,0.0437,45,1,0,1400.21,1400.21,14278.73,4396.12,3821.25,22496.1,8097.95,499.91,22496.1,0.06,-0.94,0
CMP_01892,Brand_502,Beauty,MENA,Instagram,INF_6656,@creator_44041,Travel,Micro,23700,3,Awareness,11158,32,4,30,0.0296,0.0087,329,2,1,3189.44,6378.87,129934.34,48587.91,14373.53,192895.79,17287.67,586.31,96447.89,0.03,-0.97,0
CMP_01893,Brand_271,Fitness,India,YouTube,INF_1918,@creator_26551,Family,Nano,2400,2,Conversions,1901,51,0,4,0.0058,0.0491,11,0,0,830.83,0.0,16687.4,6344.27,1510.93,24542.6,12910.36,2231.15,0.0,0.0,-1.0,0
CMP_01894,Brand_130,Fashion,MENA,Instagram,INF_7212,@creator_20437,Family,Nano,2724,1,Awareness,499,119,7,10,0.0252,0.0365,12,0,0,1039.35,0.0,10090.17,2740.76,2275.59,15106.52,30273.58,1258.88,0.0,0.0,-1.0,0
CMP_01895,Brand_690,Fintech,India,Instagram,INF_9521,@creator_99220,Fitness,Nano,3302,2,Conversions,1709,0,15,6,0.0258,0.0395,44,1,0,1562.23,1562.23,8481.88,3161.4,1165.4,12808.68,7494.84,291.11,12808.68,0.12,-0.88,0
CMP_01896,Brand_754,Beauty,EU,TikTok,INF_3366,@creator_71134,Beauty,Nano,8746,2,Conversions,6116,0,15,27,0.019,0.027,116,3,2,1611.34,4834.03,8390.39,1160.09,1872.13,11422.61,1867.66,98.47,3807.54,0.42,-0.58,0
CMP_01897,Brand_243,Beauty,US,Instagram,INF_9581,@creator_80276,Travel,Nano,6307,4,Conversions,7360,1,20,0,0.0172,0.0529,126,6,4,2243.02,13458.15,30312.64,5880.16,7050.88,43243.68,5875.5,343.2,7207.28,0.31,-0.69,0
CMP_01898,Brand_523,Fintech,India,Instagram,INF_8846,@creator_48153,Fashion,Mega,3848785,3,Traffic,5151730,49345,12340,18537,0.0272,0.0229,140317,3210,2106,798.26,2562401.98,1351204.34,485265.5,363992.28,2200462.12,427.13,15.68,685.5,1.16,0.16,0
CMP_01899,Brand_627,Gaming,EU,YouTube,INF_9853,@creator_22646,Fitness,Macro,422528,1,Traffic,69335,743,196,314,0.0131,0.0395,910,35,24,500.0,17500.0,226100.64,84238.82,27497.6,337837.05,4872.53,371.25,9652.49,0.05,-0.95,0
CMP_01900,Brand_959,D2C,MENA,Instagram,INF_6485,@creator_56943,Fashion,Nano,2220,5,Awareness,3550,11,10,39,0.0091,0.0262,32,0,0,2080.15,0.0,14553.41,2884.29,2201.96,19639.66,5532.3,613.74,0.0,0.0,-1.0,0
CMP_01901,Brand_907,Gaming,India,YouTube,INF_8681,@creator_41714,Food,Nano,3541,3,Conversions,2505,29,0,0,0.0172,0.0352,43,1,0,2509.02,2509.02,7193.61,2367.88,591.2,10152.69,4052.97,236.11,10152.69,0.25,-0.75,0
CMP_01902,Brand_177,D2C,EU,Instagram,INF_2327,@creator_31274,Family,Macro,116437,3,Conversions,138770,652,167,271,0.0274,0.0266,3805,101,74,3464.06,349870.12,484508.89,120990.95,102542.68,708042.52,5102.27,186.08,7010.32,0.49,-0.51,0
CMP_01903,Brand_489,Fitness,US,Instagram,INF_4804,@creator_96384,Fashion,Micro,30760,4,Conversions,24153,64,19,9,0.026,0.0478,627,29,18,1459.39,42322.2,181994.4,62047.45,15144.47,259186.32,10731.02,413.38,8937.46,0.16,-0.84,0
CMP_01904,Brand_172,D2C,India,TikTok,INF_2526,@creator_57300,Travel,Micro,14291,2,Awareness,13162,181,47,71,0.003,0.0207,39,0,0,1625.37,0.0,42395.77,5375.58,4210.04,51981.4,3949.35,1332.86,0.0,0.0,-1.0,0
CMP_01905,Brand_795,Beauty,India,YouTube,INF_3766,@creator_10667,Tech,Micro,80459,4,Awareness,90948,368,119,179,0.0156,0.01,1422,14,12,1889.25,26449.52,27198.0,5431.71,3882.05,36511.75,401.46,25.68,2607.98,0.72,-0.28,0
CMP_01906,Brand_851,Fashion,US,TikTok,INF_9057,@creator_56614,Fitness,Nano,1041,2,Conversions,497,19,0,3,0.0189,0.0208,9,0,0,3284.07,0.0,8534.4,1133.87,2327.33,11995.6,24136.01,1332.84,0.0,0.0,-1.0,0
CMP_01907,Brand_443,Fintech,US,Instagram,INF_6817,@creator_16111,Fitness,Nano,1718,1,Traffic,465,0,2,0,0.0045,0.0365,2,0,0,2174.87,0.0,18611.92,6714.73,3475.43,28802.08,61939.96,14401.04,0.0,0.0,-1.0,0
CMP_01908,Brand_769,Tech,India,YouTube,INF_2200,@creator_99309,Travel,Nano,3668,1,Awareness,866,19,12,47,0.0312,0.0425,27,1,0,1869.71,1869.71,4601.37,704.69,1169.47,6475.53,7477.52,239.83,6475.53,0.29,-0.71,0
CMP_01909,Brand_966,Fashion,EU,Instagram,INF_9077,@creator_13331,Fitness,Nano,1339,5,Traffic,1197,71,7,12,0.0119,0.0224,14,0,0,3210.66,0.0,24875.32,4615.06,4154.41,33644.79,28107.6,2403.2,0.0,0.0,-1.0,0
CMP_01910,Brand_767,Fitness,SEA,Instagram,INF_7567,@creator_38443,Family,Micro,19687,2,Awareness,6908,70,36,35,0.0272,0.023,187,4,3,2243.74,8974.95,22104.45,5157.54,6601.57,33863.55,4902.08,181.09,8465.89,0.27,-0.73,0
CMP_01911,Brand_849,Fitness,US,Instagram,INF_8388,@creator_65697,Family,Nano,5351,1,Awareness,1357,0,4,0,0.0416,0.0527,56,2,1,1357.48,2714.96,21971.13,8198.13,5966.63,36135.89,26629.25,645.28,18067.94,0.08,-0.92,0
CMP_01912,Brand_245,Fashion,EU,Instagram,INF_7744,@creator_84337,Fitness,Macro,321908,1,Conversions,118568,3536,900,1297,0.0191,0.0172,2261,38,31,1801.84,68469.79,488519.1,50624.04,70734.02,609877.16,5143.69,269.74,16049.4,0.11,-0.89,0
CMP_01913,Brand_398,Gaming,EU,YouTube,INF_6200,@creator_61888,Fashion,Nano,1212,1,App Installs,509,0,0,0,0.0275,0.0129,13,0,0,1877.21,0.0,11061.33,2924.17,1787.53,15773.03,30988.26,1213.31,0.0,0.0,-1.0,0
CMP_01914,Brand_661,Tech,US,TikTok,INF_4129,@creator_54009,Family,Nano,4884,5,Traffic,7653,78,0,11,0.028,0.0385,214,8,5,3140.41,25123.3,30698.52,3910.89,8250.06,42859.48,5600.35,200.28,5357.43,0.59,-0.41,0
CMP_01915,Brand_325,D2C,SEA,Instagram,INF_1193,@creator_55387,Fitness,Nano,7191,5,Awareness,5719,58,20,13,0.0384,0.0344,219,7,6,2348.95,16442.68,10266.26,1369.0,2040.67,13675.92,2391.31,62.45,1953.7,1.2,0.2,0
CMP_01916,Brand_607,Gaming,US,Instagram,INF_4706,@creator_15155,Fashion,Mega,3344337,2,Conversions,1569210,17087,4254,6395,0.014,0.0427,22043,941,767,1461.33,1375112.83,1312988.2,270950.85,371437.72,1955376.77,1246.09,88.71,2077.98,0.7,-0.3,0
CMP_01917,Brand_697,Food,India,YouTube,INF_8672,@creator_63766,Fashion,Micro,59110,5,Awareness,101261,201,37,63,0.0196,0.034,1984,67,48,992.66,66508.53,85322.99,17143.2,14187.6,116653.8,1152.01,58.8,1741.1,0.57,-0.43,0
CMP_01918,Brand_290,Beauty,US,YouTube,INF_4103,@creator_89801,Tech,Nano,2073,1,Awareness,385,46,5,0,0.0088,0.0499,3,0,0,1427.9,0.0,31497.26,10033.98,9095.4,50626.64,131497.76,16875.55,0.0,0.0,-1.0,0
CMP_01919,Brand_678,Tech,SEA,Instagram,INF_6789,@creator_13749,Food,Macro,926695,3,Awareness,1361001,14812,3702,5557,0.0264,0.005,35960,179,157,2478.76,443697.66,291438.86,43162.98,50882.23,385484.07,283.24,10.72,2153.54,1.15,0.15,0
CMP_01920,Brand_562,Tech,India,Instagram,INF_4542,@creator_11373,Other,Macro,423087,4,Conversions,560675,2999,764,1136,0.0071,0.0233,3982,92,70,2042.85,187942.48,335331.69,108500.15,65689.17,509521.02,908.76,127.96,5538.27,0.37,-0.63,0
CMP_01921,Brand_775,Beauty,MENA,Instagram,INF_1810,@creator_13794,Fashion,Nano,4909,1,Conversions,1542,133,0,8,0.003,0.039,4,0,0,3063.9,0.0,8619.92,2580.11,1708.47,12908.5,8371.27,3227.12,0.0,0.0,-1.0,0
CMP_01922,Brand_523,Gaming,India,Instagram,INF_5895,@creator_82483,Other,Micro,70641,1,Awareness,21731,444,96,220,0.0263,0.0417,571,23,16,1889.39,43455.86,19467.33,5996.91,3460.25,28924.49,1331.02,50.66,1257.59,1.5,0.5,0
CMP_01923,Brand_803,Tech,India,Instagram,INF_6765,@creator_34813,Other,Nano,2874,5,Conversions,2397,0,16,31,0.0294,0.033,70,2,1,1577.96,3155.92,14855.68,3484.91,3630.25,21970.84,9165.97,313.87,10985.42,0.14,-0.86,0
CMP_01924,Brand_345,Gaming,India,Instagram,INF_3169,@creator_85306,Fashion,Nano,1577,5,Awareness,1245,40,0,7,0.0201,0.0381,24,0,0,1523.34,0.0,9349.02,2898.11,2773.91,15021.04,12065.09,625.88,0.0,0.0,-1.0,0
CMP_01925,Brand_816,Fintech,India,Instagram,INF_8442,@creator_23026,Tech,Nano,1220,2,Awareness,1081,25,4,28,0.0181,0.0277,19,0,0,1403.88,0.0,8604.07,2792.9,1583.23,12980.2,12007.58,683.17,0.0,0.0,-1.0,0
CMP_01926,Brand_174,Fashion,India,YouTube,INF_7773,@creator_28935,Other,Micro,66995,3,Awareness,39800,315,66,47,0.0282,0.0361,1122,40,24,2225.42,89016.83,138126.52,22307.96,7235.45,167669.93,4212.81,149.44,4191.75,0.53,-0.47,0
CMP_01927,Brand_809,Fintech,India,YouTube,INF_6239,@creator_58895,Food,Nano,1779,3,Conversions,1996,0,4,0,0.0103,0.035,20,0,0,500.0,0.0,10558.44,2557.9,2074.76,15191.1,7610.77,759.56,0.0,0.0,-1.0,0
CMP_01928,Brand_227,Fashion,India,TikTok,INF_7023,@creator_91283,Travel,Micro,56490,4,Traffic,63472,647,157,233,0.003,0.018,190,3,2,3532.37,10597.11,114092.45,37167.92,6356.54,157616.91,2483.25,829.56,52538.97,0.07,-0.93,0
CMP_01929,Brand_880,Food,MENA,TikTok,INF_6822,@creator_60083,Other,Macro,425768,5,Awareness,733864,3122,784,1166,0.0181,0.0268,13263,355,239,1272.51,451740.64,606292.51,110090.69,160749.53,877132.73,1195.23,66.13,2470.8,0.52,-0.48,0
CMP_01930,Brand_546,Food,EU,TikTok,INF_8982,@creator_54122,Family,Micro,37786,2,Awareness,26488,498,141,161,0.0147,0.0115,389,4,3,1596.33,6385.34,149982.02,20082.18,42935.41,212999.61,8041.36,547.56,53249.9,0.03,-0.97,0
CMP_01931,Brand_701,Beauty,US,Instagram,INF_6878,@creator_58709,Food,Nano,1213,4,Traffic,2181,1,0,0,0.0281,0.044,61,2,1,4582.7,9165.4,19757.58,3882.89,5195.96,28836.43,13221.66,472.73,14418.21,0.32,-0.68,0
CMP_01932,Brand_233,Beauty,India,Instagram,INF_5327,@creator_13338,Fitness,Micro,15773,4,App Installs,30986,182,48,44,0.0378,0.0326,1172,38,28,3774.51,143431.27,95716.6,13201.76,20989.73,129908.1,4192.48,110.84,3418.63,1.1,0.1,0
CMP_01933,Brand_341,Fitness,India,Instagram,INF_7872,@creator_60305,Family,Nano,8917,2,Awareness,6292,135,13,30,0.0181,0.0134,113,1,0,1437.65,1437.65,5610.22,623.23,651.34,6884.79,1094.21,60.93,6884.79,0.21,-0.79,0
CMP_01934,Brand_830,Fitness,India,Instagram,INF_4179,@creator_46138,Fashion,Micro,83195,1,Conversions,34441,577,135,201,0.0197,0.0507,678,34,26,2058.86,70001.31,32377.51,7922.24,4857.66,45157.41,1311.15,66.6,1328.16,1.55,0.55,0
CMP_01935,Brand_401,Gaming,EU,Instagram,INF_6765,@creator_62028,Food,Nano,2143,1,Traffic,328,0,13,0,0.0348,0.0301,11,0,0,1669.87,0.0,22097.25,6716.17,3627.2,32440.63,98904.36,2949.15,0.0,0.0,-1.0,0
CMP_01936,Brand_723,Fitness,US,YouTube,INF_8789,@creator_56758,Tech,Macro,259029,5,Awareness,261647,184,62,100,0.0049,0.0285,1273,36,30,1392.29,50122.5,1560318.96,300877.88,151189.72,2012386.55,7691.23,1580.82,55899.63,0.02,-0.98,0
CMP_01937,Brand_690,Fitness,SEA,YouTube,INF_9133,@creator_10005,Food,Macro,111154,5,Traffic,263365,735,174,274,0.0257,0.0583,6775,395,302,1543.37,609630.54,480130.3,61116.15,113686.55,654933.0,2486.79,96.67,1658.06,0.93,-0.07,0
CMP_01938,Brand_216,Beauty,India,Instagram,INF_4234,@creator_56274,Family,Nano,1061,2,Awareness,802,30,0,10,0.0358,0.005,28,0,0,2003.43,0.0,13648.1,3233.38,2111.37,18992.84,23681.85,678.32,0.0,0.0,-1.0,0
CMP_01939,Brand_872,Fintech,SEA,Instagram,INF_2754,@creator_33376,Fashion,Nano,5666,2,Traffic,2309,0,0,35,0.0078,0.0409,18,0,0,2350.26,0.0,8477.65,1632.49,732.93,10843.08,4696.01,602.39,0.0,0.0,-1.0,0
CMP_01940,Brand_825,D2C,EU,Instagram,INF_3610,@creator_85542,Family,Nano,4616,2,Traffic,2319,33,5,10,0.0087,0.0166,20,0,0,2246.86,0.0,19427.99,5813.92,3604.51,28846.42,12439.16,1442.32,0.0,0.0,-1.0,0
CMP_01941,Brand_490,Fashion,SEA,Instagram,INF_1926,@creator_13336,Food,Micro,17742,2,Conversions,12239,82,31,50,0.0108,0.0352,131,4,3,2810.93,11243.74,102524.13,25846.44,22379.25,150749.82,12317.17,1150.76,37687.45,0.07,-0.93,0
CMP_01942,Brand_942,Beauty,SEA,YouTube,INF_9584,@creator_93771,Tech,Nano,5940,4,Traffic,4686,144,0,0,0.0417,0.0284,195,5,4,2413.24,12066.19,14826.21,2636.84,2393.91,19856.95,4237.51,101.83,3971.39,0.61,-0.39,0
CMP_01943,Brand_768,Tech,India,YouTube,INF_5695,@creator_43537,Other,Nano,1209,3,Traffic,1143,0,0,0,0.0145,0.0515,16,0,0,3109.09,0.0,14121.05,1937.88,2888.76,18947.68,16577.15,1184.23,0.0,0.0,-1.0,0
CMP_01944,Brand_532,D2C,India,Instagram,INF_7388,@creator_24877,Fitness,Micro,48529,1,Awareness,21847,722,179,247,0.0205,0.0252,448,11,6,2227.88,24506.7,92539.41,12761.8,19186.68,124487.9,5698.17,277.87,11317.08,0.2,-0.8,0
CMP_01945,Brand_733,Fintech,MENA,Instagram,INF_4251,@creator_71018,Beauty,Nano,8037,2,Conversions,5617,26,21,7,0.0114,0.0442,63,2,1,1693.66,3387.33,5170.63,1538.17,1126.8,7835.6,1394.98,124.37,3917.8,0.43,-0.57,0
CMP_01946,Brand_262,Fashion,US,Instagram,INF_8851,@creator_37282,Travel,Micro,89793,5,Awareness,180166,326,71,131,0.0186,0.0223,3351,74,47,3067.45,226991.67,230458.03,76862.79,60127.23,367448.05,2039.5,109.65,4965.51,0.62,-0.38,0
CMP_01947,Brand_635,Tech,US,YouTube,INF_3535,@creator_72675,Food,Macro,371010,3,Awareness,526044,2671,684,1009,0.0277,0.0151,14589,219,158,2582.66,565602.8,850538.91,293625.94,254710.58,1398875.43,2659.24,95.89,6387.56,0.4,-0.6,0
CMP_01948,Brand_310,Food,US,YouTube,INF_6334,@creator_84715,Other,Micro,50634,5,Conversions,122886,338,87,145,0.005,0.0312,618,19,15,1030.05,19571.03,126330.45,31640.76,8630.71,166601.93,1355.74,269.58,8768.52,0.12,-0.88,0
CMP_01949,Brand_365,Fintech,US,Instagram,INF_7441,@creator_17976,Food,Nano,3959,2,Conversions,1682,12,10,37,0.021,0.0335,35,1,0,1528.64,1528.64,22767.99,3408.16,4563.23,30739.39,18275.5,878.27,30739.39,0.05,-0.95,0
CMP_01950,Brand_130,Food,EU,YouTube,INF_7317,@creator_68233,Fitness,Macro,127081,4,Awareness,238715,449,92,176,0.0336,0.0189,8028,151,109,2934.86,443164.51,1227979.51,126302.98,77820.02,1432102.51,5999.21,178.39,9484.12,0.31,-0.69,0
CMP_01951,Brand_462,Beauty,US,Instagram,INF_4951,@creator_69167,Beauty,Mega,3481736,5,App Installs,2912214,13105,3243,4889,0.0096,0.0174,27838,485,341,2594.95,1258548.98,1518957.92,452915.37,353462.39,2325335.68,798.48,83.53,4794.51,0.54,-0.46,0
CMP_01952,Brand_967,Gaming,MENA,Instagram,INF_4386,@creator_63853,Other,Nano,4158,1,Awareness,1784,46,0,0,0.0239,0.0365,42,1,0,2643.91,2643.91,11483.48,2934.53,2366.21,16784.23,9408.2,399.62,16784.23,0.16,-0.84,0
CMP_01953,Brand_141,Fintech,EU,Instagram,INF_6429,@creator_30462,Fitness,Nano,4124,4,Conversions,4282,60,0,0,0.0169,0.0142,72,1,0,782.49,782.49,26163.27,10376.73,6405.76,42945.77,10029.37,596.47,42945.77,0.02,-0.98,0
