campaign_id,platform,brand_category,influencer_id,influencer_handle,influencer_tier,total_spend,revenue,roas,curve_k,curve_alpha,curve_beta
CMP_01747,Instagram,D2C,INF_9747,@creator_30250,Nano,37707.56,131526.16,3.49,1.722,1.268,0.497
CMP_01748,Instagram,Gaming,INF_3563,@creator_29335,Micro,94591.63,256916.11,2.72,1.458,1.359,0.724
CMP_01749,Instagram,Tech,INF_4088,@creator_11646,Nano,62555.73,260544.78,4.17,1.844,1.199,0.918
CMP_01750,Instagram,Food,INF_1483,@creator_10451,Nano,41575.37,113899.82,2.74,2.581,1.098,0.52
CMP_01751,Instagram,Fashion,INF_8913,@creator_85531,Micro,283861.23,596098.2,2.1,2.072,1.23,0.27
CMP_01752,YouTube,Beauty,INF_6075,@creator_29459,Micro,263459.84,453379.64,1.72,1.332,1.069,0.437
CMP_01753,Instagram,Beauty,INF_4949,@creator_86195,Nano,50529.29,207560.1,4.11,2.844,1.351,0.973
CMP_01754,YouTube,Beauty,INF_7413,@creator_74745,Micro,177358.19,372694.91,2.1,2.047,1.095,0.51
CMP_01755,Instagram,Beauty,INF_2605,@creator_15664,Nano,32012.96,114492.65,3.58,1.104,1.203,0.844
CMP_01756,Instagram,Tech,INF_2659,@creator_98059,Macro,381861.83,1052228.51,2.76,1.763,1.132,0.309
CMP_01757,TikTok,Fintech,INF_3605,@creator_89432,Nano,77653.17,212717.99,2.74,1.81,1.059,0.601
CMP_01758,Instagram,Fitness,INF_4343,@creator_33665,Mega,2299941.24,4838532.67,2.1,2.76,1.139,0.306
CMP_01759,TikTok,Fintech,INF_1641,@creator_30446,Micro,280436.23,1081060.95,3.85,2.938,1.224,0.612
CMP_01760,YouTube,Fitness,INF_5150,@creator_44968,Micro,197043.92,455818.99,2.31,1.577,1.095,0.528
CMP_01761,Instagram,Fitness,INF_9651,@creator_23489,Nano,62451.88,266517.96,4.27,2.779,1.151,0.61
CMP_01762,YouTube,Food,INF_5444,@creator_78500,Micro,250017.41,553376.75,2.21,1.808,1.289,0.354
CMP_01763,YouTube,D2C,INF_8083,@creator_75256,Micro,209481.4,628942.78,3.0,1.274,1.247,0.388
CMP_01764,YouTube,Beauty,INF_1789,@creator_43941,Macro,648205.66,863184.48,1.33,2.437,1.338,0.473
CMP_01765,TikTok,Fashion,INF_2760,@creator_21274,Macro,660762.03,1088208.18,1.65,2.071,1.351,0.737
CMP_01766,TikTok,Food,INF_6584,@creator_37156,Macro,974819.8,3192781.51,3.28,2.379,1.188,0.485
CMP_01767,YouTube,Tech,INF_9533,@creator_82257,Nano,74529.1,184895.97,2.48,1.589,1.251,0.526
CMP_01768,Instagram,Fashion,INF_5451,@creator_54377,Micro,165670.98,531071.93,3.21,1.058,1.376,1.046
CMP_01769,YouTube,Fitness,INF_8355,@creator_61339,Nano,38178.06,82531.3,2.16,2.111,1.357,0.814
CMP_01770,Instagram,D2C,INF_6173,@creator_36527,Nano,61737.66,230592.0,3.74,2.241,1.276,0.485
CMP_01771,Instagram,D2C,INF_4346,@creator_46822,Micro,241551.57,702175.83,2.91,2.076,1.126,0.564
CMP_01772,Instagram,Food,INF_9032,@creator_89811,Macro,501000.99,1334356.13,2.66,2.696,1.103,0.466
CMP_01773,Instagram,Fashion,INF_7238,@creator_23156,Micro,195069.09,599636.71,3.07,2.018,1.161,0.849
CMP_01774,YouTube,Food,INF_7139,@creator_89720,Micro,92007.67,174321.39,1.89,2.132,1.372,0.482
CMP_01775,Instagram,Fintech,INF_4532,@creator_72063,Macro,976183.9,1720545.33,1.76,1.39,1.062,0.583
CMP_01776,TikTok,Gaming,INF_8814,@creator_54370,Micro,169081.9,784843.13,4.64,2.609,1.214,0.777
CMP_01777,TikTok,Food,INF_1454,@creator_60627,Macro,956167.08,2399368.07,2.51,1.026,1.304,0.577
CMP_01778,Instagram,Tech,INF_2223,@creator_46110,Micro,273149.15,917132.25,3.36,2.803,1.245,0.626
CMP_01779,Instagram,Tech,INF_2984,@creator_23223,Nano,41158.7,135504.4,3.29,1.662,1.175,0.291
CMP_01780,Instagram,Fashion,INF_2316,@creator_69063,Macro,878077.63,2061031.72,2.35,2.082,1.217,0.677
CMP_01781,TikTok,Tech,INF_5604,@creator_22795,Mega,2874306.01,8883513.48,3.09,2.788,1.07,0.504
CMP_01782,Instagram,Food,INF_3358,@creator_56293,Macro,931958.96,3176294.06,3.41,1.529,1.11,0.607
CMP_01783,Instagram,Fintech,INF_4962,@creator_23028,Micro,195545.34,820292.42,4.19,2.781,1.051,0.478
CMP_01784,YouTube,Fintech,INF_3573,@creator_28973,Nano,42379.12,113871.94,2.69,1.582,1.353,0.768
CMP_01785,Instagram,Food,INF_2806,@creator_58585,Nano,38156.34,153299.08,4.02,2.933,1.149,0.782
CMP_01786,TikTok,Tech,INF_9240,@creator_85578,Nano,71006.23,397965.36,5.6,1.644,1.164,0.756
CMP_01787,TikTok,D2C,INF_8582,@creator_50591,Macro,833364.09,2837771.46,3.41,2.914,1.283,0.674
CMP_01788,Instagram,Food,INF_4185,@creator_71947,Micro,178305.08,629382.41,3.53,1.858,1.386,0.35
CMP_01789,YouTube,Food,INF_9579,@creator_51684,Nano,27507.75,80750.59,2.94,2.827,1.309,0.567
CMP_01790,Instagram,Fintech,INF_6491,@creator_57606,Macro,328168.3,1025826.6,3.13,2.844,1.119,0.846
CMP_01791,Instagram,Food,INF_1448,@creator_17534,Nano,68850.73,203016.12,2.95,1.212,1.128,0.685
CMP_01792,YouTube,Gaming,INF_8373,@creator_20584,Macro,732694.12,1302344.08,1.78,1.766,1.283,0.462
CMP_01793,Instagram,Beauty,INF_7256,@creator_24141,Micro,202783.86,596834.67,2.94,1.447,1.38,0.686
CMP_01794,TikTok,D2C,INF_5831,@creator_66951,Micro,287836.03,1264271.3,4.39,2.828,1.283,0.825
CMP_01795,Instagram,Fitness,INF_8004,@creator_19198,Nano,79583.82,280575.78,3.53,2.541,1.231,0.56
CMP_01796,Instagram,Fitness,INF_5953,@creator_96234,Mega,2040125.15,4007350.55,1.96,2.941,1.293,0.86
CMP_01797,Instagram,Fashion,INF_4712,@creator_56733,Nano,40207.57,136938.61,3.41,2.432,1.219,0.703
CMP_01798,Instagram,Food,INF_7044,@creator_51769,Nano,62667.62,199152.43,3.18,1.836,1.073,0.466
CMP_01799,YouTube,Tech,INF_3513,@creator_51760,Micro,194965.38,311365.17,1.6,2.043,1.179,0.407
CMP_01800,TikTok,D2C,INF_2750,@creator_17575,Macro,852270.83,2235816.46,2.62,1.147,1.117,0.931
CMP_01801,Instagram,Fashion,INF_2989,@creator_78140,Micro,230737.99,708179.42,3.07,1.248,1.38,0.546
CMP_01802,YouTube,Gaming,INF_6509,@creator_74660,Nano,70123.67,179776.76,2.56,1.257,1.144,1.004
CMP_01803,Instagram,Fashion,INF_5848,@creator_40558,Micro,220537.73,671136.86,3.04,2.752,1.05,0.892
CMP_01804,TikTok,D2C,INF_5789,@creator_10533,Mega,2075829.4,5874597.8,2.83,1.436,1.245,0.664
CMP_01805,Instagram,Fitness,INF_8655,@creator_76681,Nano,78519.01,333791.79,4.25,2.413,1.054,0.731
CMP_01806,Instagram,Gaming,INF_9175,@creator_72559,Nano,34603.0,116445.27,3.37,1.039,1.136,0.621
CMP_01807,YouTube,Fitness,INF_9056,@creator_34610,Micro,115908.39,243122.79,2.1,1.045,1.368,0.652
CMP_01808,Instagram,Fitness,INF_3586,@creator_48891,Macro,340268.75,651600.62,1.91,1.956,1.273,0.638
CMP_01809,Instagram,Tech,INF_8451,@creator_15307,Micro,208571.22,661660.44,3.17,1.481,1.308,0.699
CMP_01810,Instagram,Tech,INF_8871,@creator_90198,Nano,44669.4,170333.4,3.81,1.469,1.23,0.901
CMP_01811,YouTube,Food,INF_1810,@creator_96596,Nano,77893.65,212493.07,2.73,1.532,1.168,0.579
CMP_01812,YouTube,Fitness,INF_1178,@creator_15817,Nano,24782.28,52411.17,2.11,1.282,1.251,0.849
CMP_01813,TikTok,D2C,INF_8988,@creator_42070,Nano,22096.09,89844.45,4.07,1.855,1.334,0.472
CMP_01814,Instagram,Food,INF_9574,@creator_39652,Nano,28181.23,111202.91,3.95,2.245,1.164,0.536
CMP_01815,TikTok,Fashion,INF_6823,@creator_20795,Nano,44730.47,229539.22,5.13,2.864,1.156,0.911
CMP_01816,YouTube,Fashion,INF_8137,@creator_21358,Nano,29654.32,57964.15,1.95,2.016,1.054,0.65
CMP_01817,Instagram,Fintech,INF_3242,@creator_68438,Micro,115679.97,335346.31,2.9,1.278,1.247,0.339
CMP_01818,Instagram,Tech,INF_5072,@creator_13634,Nano,61975.79,242290.77,3.91,2.444,1.11,0.295
CMP_01819,YouTube,Fashion,INF_4994,@creator_73214,Nano,79050.6,211588.51,2.68,2.811,1.355,0.614
CMP_01820,Instagram,Gaming,INF_6036,@creator_71437,Micro,116499.11,385236.06,3.31,2.318,1.159,0.397
CMP_01821,YouTube,Fashion,INF_5097,@creator_23635,Micro,167740.74,376467.93,2.24,2.67,1.187,0.32
CMP_01822,TikTok,Fashion,INF_6391,@creator_99577,Micro,274480.63,986691.26,3.59,1.676,1.252,0.725
CMP_01823,YouTube,Food,INF_2148,@creator_47345,Nano,57732.98,140790.62,2.44,2.284,1.227,0.48
CMP_01824,YouTube,Fashion,INF_9468,@creator_81124,Nano,23055.45,58093.34,2.52,1.955,1.367,0.304
CMP_01825,YouTube,Gaming,INF_7226,@creator_88254,Nano,35419.02,96848.77,2.73,2.914,1.159,0.518
CMP_01826,Instagram,Beauty,INF_9534,@creator_81828,Micro,190823.61,614379.17,3.22,2.629,1.337,0.713
CMP_01827,Instagram,Fintech,INF_2471,@creator_33245,Micro,272493.44,807633.06,2.96,2.979,1.264,0.748
CMP_01828,YouTube,Beauty,INF_2634,@creator_15615,Mega,2930455.32,4052173.93,1.38,2.396,1.236,1.234
CMP_01829,Instagram,Food,INF_5761,@creator_19477,Nano,20813.73,67979.44,3.27,2.097,1.106,0.444
CMP_01830,Instagram,Food,INF_5832,@creator_61363,Micro,231398.07,626509.02,2.71,1.123,1.064,0.743
CMP_01831,YouTube,Gaming,INF_7782,@creator_37196,Nano,36907.27,85795.71,2.32,1.414,1.39,0.36
CMP_01832,TikTok,Fashion,INF_3425,@creator_43193,Micro,144780.52,673725.99,4.65,2.057,1.344,0.23
CMP_01833,Instagram,D2C,INF_2405,@creator_54899,Nano,72167.42,274199.02,3.8,1.219,1.321,0.748
CMP_01834,Instagram,Fitness,INF_9213,@creator_74850,Micro,243569.7,628723.33,2.58,1.086,1.341,0.931
CMP_01835,Instagram,Fintech,INF_3631,@creator_16345,Micro,100751.3,320630.01,3.18,2.057,1.152,1.037
CMP_01836,Instagram,Fitness,INF_7640,@creator_47056,Nano,68167.97,214110.6,3.14,2.519,1.304,0.474
CMP_01837,Instagram,D2C,INF_5883,@creator_96126,Nano,31491.55,116613.93,3.7,2.724,1.09,0.89
CMP_01838,Instagram,Fitness,INF_6935,@creator_10411,Macro,876913.78,1341029.94,1.53,1.333,1.252,0.963
CMP_01839,Instagram,Fintech,INF_8282,@creator_71146,Macro,479681.47,1217623.9,2.54,1.25,1.3,0.479
CMP_01840,TikTok,Tech,INF_2885,@creator_63520,Micro,267033.11,1309536.6,4.9,1.494,1.111,0.689
CMP_01841,YouTube,Gaming,INF_8647,@creator_41052,Micro,201410.0,318245.67,1.58,2.014,1.161,0.436
CMP_01842,Instagram,Tech,INF_6482,@creator_29268,Micro,266396.83,908535.15,3.41,1.492,1.25,0.988
CMP_01843,Instagram,Fintech,INF_7578,@creator_34564,Micro,283449.11,949840.37,3.35,1.359,1.367,0.435
CMP_01844,TikTok,Beauty,INF_7266,@creator_33212,Macro,341582.08,1168436.64,3.42,2.66,1.11,0.606
CMP_01845,Instagram,Food,INF_9532,@creator_28772,Micro,293777.68,920207.29,3.13,1.294,1.318,0.32
CMP_01846,YouTube,Beauty,INF_3139,@creator_34783,Macro,657073.46,1220281.95,1.86,1.981,1.268,0.845
CMP_01847,TikTok,Fitness,INF_7178,@creator_42991,Micro,269210.97,1317922.25,4.9,1.241,1.368,1.041
CMP_01848,YouTube,Beauty,INF_8663,@creator_66436,Nano,66205.14,144042.74,2.18,2.942,1.399,0.59
CMP_01849,Instagram,Fashion,INF_9495,@creator_89135,Nano,60390.67,182134.71,3.02,1.356,1.083,0.531
CMP_01850,YouTube,Fintech,INF_4810,@creator_99362,Micro,167333.77,415573.73,2.48,1.868,1.308,1.021
CMP_01851,TikTok,Fashion,INF_2797,@creator_59483,Micro,259379.64,1229951.62,4.74,2.229,1.084,0.985
CMP_01852,TikTok,Gaming,INF_5982,@creator_30745,Mega,2390095.75,8912841.31,3.73,1.715,1.185,0.929
CMP_01853,Instagram,D2C,INF_7758,@creator_62632,Micro,99307.52,305521.39,3.08,2.723,1.328,0.472
CMP_01854,Instagram,Fashion,INF_1971,@creator_82672,Micro,121245.45,414454.59,3.42,2.657,1.354,0.715
CMP_01855,YouTube,Gaming,INF_4888,@creator_68923,Micro,292749.91,637082.54,2.18,1.357,1.268,0.425
CMP_01856,Instagram,Gaming,INF_8097,@creator_76404,Nano,63263.91,219025.14,3.46,1.165,1.285,0.652
CMP_01857,Instagram,Fashion,INF_9478,@creator_41103,Nano,26271.52,105881.87,4.03,2.5,1.176,0.607
CMP_01858,YouTube,D2C,INF_2007,@creator_85710,Micro,131339.17,209191.45,1.59,1.209,1.143,0.832
CMP_01859,Instagram,Beauty,INF_6472,@creator_82742,Nano,58374.65,223374.31,3.83,1.231,1.306,0.467
CMP_01860,Instagram,D2C,INF_3819,@creator_96679,Mega,2792113.37,6896061.24,2.47,1.693,1.351,0.37
CMP_01861,YouTube,Food,INF_6547,@creator_27191,Macro,638654.33,762073.27,1.19,1.904,1.304,0.531
CMP_01862,TikTok,Gaming,INF_6099,@creator_50100,Nano,46984.07,258763.87,5.51,2.041,1.241,0.394
CMP_01863,Instagram,Tech,INF_8171,@creator_21944,Macro,604925.58,2073887.83,3.43,2.951,1.318,0.514
CMP_01864,Instagram,Food,INF_1711,@creator_21085,Nano,37542.81,100587.79,2.68,1.792,1.243,0.553
CMP_01865,Instagram,Food,INF_6032,@creator_89656,Micro,245234.23,744027.94,3.03,1.391,1.179,0.328
CMP_01866,Instagram,Beauty,INF_5358,@creator_21339,Nano,78689.41,335001.65,4.26,2.995,1.321,0.553
CMP_01867,Instagram,Tech,INF_2128,@creator_96481,Nano,68478.67,206374.59,3.01,1.506,1.239,0.621
CMP_01868,Instagram,Food,INF_9515,@creator_87538,Micro,143963.4,452329.22,3.14,2.614,1.09,0.767
CMP_01869,Instagram,Fashion,INF_3962,@creator_99306,Macro,467494.22,1082884.2,2.32,2.661,1.316,0.531
CMP_01870,Instagram,Fashion,INF_7867,@creator_68954,Nano,50767.12,188258.54,3.71,2.453,1.217,0.249
CMP_01871,YouTube,Tech,INF_5894,@creator_97438,Nano,79348.99,178690.41,2.25,1.521,1.196,0.971
CMP_01872,Instagram,D2C,INF_5209,@creator_98915,Mega,2056128.73,5165900.84,2.51,2.655,1.128,0.453
CMP_01873,YouTube,D2C,INF_1166,@creator_71579,Micro,92937.0,180639.01,1.94,2.059,1.066,0.367
CMP_01874,TikTok,Fitness,INF_6409,@creator_47309,Micro,104666.24,428750.95,4.1,2.303,1.263,0.886
CMP_01875,Instagram,Food,INF_3816,@creator_81947,Nano,35551.59,141747.39,3.99,2.397,1.315,0.791
CMP_01876,TikTok,Fintech,INF_9459,@creator_48894,Mega,2844953.07,8712791.68,3.06,2.255,1.101,0.68
CMP_01877,Instagram,Fitness,INF_6577,@creator_50920,Nano,41461.66,153801.61,3.71,2.525,1.097,0.994
CMP_01878,Instagram,Fitness,INF_1355,@creator_18432,Micro,208980.91,604296.56,2.89,1.507,1.336,0.342
CMP_01879,TikTok,Food,INF_9573,@creator_32415,Micro,290329.83,1236038.36,4.26,2.886,1.085,1.189
CMP_01880,Instagram,D2C,INF_8178,@creator_80704,Nano,73154.14,246247.53,3.37,1.001,1.291,0.722
CMP_01881,YouTube,Food,INF_3572,@creator_58049,Nano,66294.21,175725.31,2.65,1.694,1.292,0.382
CMP_01882,YouTube,Gaming,INF_9496,@creator_72823,Nano,55615.77,105231.68,1.89,1.558,1.291,0.718
CMP_01883,YouTube,Food,INF_9422,@creator_79318,Nano,68408.7,183668.95,2.68,2.933,1.209,1.077
CMP_01884,YouTube,Fashion,INF_1617,@creator_16285,Nano,45320.29,98848.9,2.18,1.532,1.204,1.132
CMP_01885,Instagram,Tech,INF_5716,@creator_52588,Macro,604004.24,1404432.08,2.33,2.405,1.282,0.525
CMP_01886,Instagram,Fashion,INF_1875,@creator_38645,Micro,179999.55,635267.09,3.53,2.8,1.08,0.891
CMP_01887,Instagram,Food,INF_3470,@creator_46195,Micro,295763.4,987532.34,3.34,2.411,1.251,0.298
CMP_01888,Instagram,D2C,INF_6527,@creator_39272,Micro,172186.91,675630.43,3.92,1.972,1.331,0.421
CMP_01889,YouTube,Beauty,INF_7499,@creator_73001,Macro,893121.02,1408115.92,1.58,1.948,1.245,1.276
CMP_01890,Instagram,Gaming,INF_3973,@creator_14626,Micro,237107.02,576002.07,2.43,1.858,1.305,0.34
CMP_01891,TikTok,Food,INF_9280,@creator_69593,Micro,282498.26,953737.76,3.38,1.854,1.255,0.561
CMP_01892,YouTube,Fitness,INF_3950,@creator_63692,Micro,97713.6,212137.87,2.17,2.287,1.373,0.577
CMP_01893,Instagram,Gaming,INF_4918,@creator_44354,Micro,216765.79,664856.58,3.07,2.913,1.057,0.496
CMP_01894,Instagram,Tech,INF_3272,@creator_16141,Macro,658256.44,1999674.59,3.04,1.833,1.326,0.526
CMP_01895,Instagram,Tech,INF_8993,@creator_90211,Macro,464542.7,1149651.91,2.47,2.118,1.185,0.526
CMP_01896,TikTok,Gaming,INF_3764,@creator_53369,Micro,161758.08,666718.4,4.12,2.86,1.205,1.156
CMP_01897,YouTube,Fashion,INF_2160,@creator_62762,Macro,412732.33,595103.88,1.44,1.374,1.203,0.615
CMP_01898,Instagram,Fitness,INF_9697,@creator_96170,Nano,58424.37,181042.25,3.1,2.839,1.228,0.431
CMP_01899,YouTube,Fintech,INF_1716,@creator_96780,Nano,77635.54,248464.43,3.2,1.33,1.399,0.683
CMP_01900,YouTube,Fintech,INF_8675,@creator_36228,Micro,194821.49,321578.7,1.65,1.404,1.377,0.488
CMP_01901,Instagram,Tech,INF_8689,@creator_23536,Nano,49771.16,161418.07,3.24,2.411,1.22,0.447
CMP_01902,TikTok,Fintech,INF_1921,@creator_45860,Nano,74256.85,320719.0,4.32,1.503,1.376,0.427
CMP_01903,Instagram,Fitness,INF_4625,@creator_41912,Nano,59510.39,207982.39,3.49,1.232,1.186,0.654
CMP_01904,Instagram,D2C,INF_8261,@creator_71860,Mega,1605804.09,2930526.65,1.82,2.559,1.163,0.567
CMP_01905,Instagram,Food,INF_5572,@creator_86206,Micro,259966.01,800816.38,3.08,1.028,1.364,0.512
CMP_01906,Instagram,D2C,INF_6550,@creator_70436,Macro,745017.55,2217831.49,2.98,2.78,1.369,0.729
CMP_01907,TikTok,Fintech,INF_5084,@creator_55021,Nano,62917.74,253049.67,4.02,1.968,1.273,0.648
CMP_01908,TikTok,Tech,INF_1356,@creator_23654,Nano,67094.73,321751.57,4.8,1.769,1.087,1.067
CMP_01909,Instagram,Fashion,INF_8887,@creator_87232,Macro,603959.44,1672946.05,2.77,1.249,1.379,0.671
CMP_01910,TikTok,Food,INF_3812,@creator_16562,Mega,1904025.49,5204887.8,2.73,1.624,1.35,0.872
CMP_01911,TikTok,Fintech,INF_6155,@creator_66850,Nano,49890.1,249071.46,4.99,1.255,1.09,0.494
CMP_01912,YouTube,Gaming,INF_9770,@creator_99854,Nano,63892.92,154292.11,2.41,1.763,1.171,0.813
CMP_01913,Instagram,Tech,INF_5284,@creator_71716,Nano,57339.29,164380.21,2.87,1.011,1.195,0.632
CMP_01914,Instagram,Beauty,INF_5025,@creator_34512,Nano,24883.65,83352.75,3.35,1.229,1.182,0.862
CMP_01915,Instagram,Tech,INF_7522,@creator_78209,Mega,1082175.57,2081732.17,1.92,1.779,1.276,0.487
CMP_01916,Instagram,Fitness,INF_5629,@creator_45513,Micro,248193.64,779432.31,3.14,1.213,1.371,0.994
CMP_01917,Instagram,Fashion,INF_1397,@creator_24665,Micro,208772.72,591699.51,2.83,2.559,1.372,0.831
CMP_01918,Instagram,D2C,INF_5000,@creator_29048,Nano,36952.61,142046.94,3.84,1.577,1.132,0.366
CMP_01919,YouTube,Beauty,INF_1046,@creator_76355,Macro,608029.03,1205335.27,1.98,1.35,1.389,0.439
CMP_01920,TikTok,Beauty,INF_7958,@creator_34356,Nano,49283.75,234549.83,4.76,1.327,1.223,0.772
CMP_01921,Instagram,Gaming,INF_1388,@creator_87652,Macro,389746.27,996195.2,2.56,1.448,1.308,0.844
CMP_01922,Instagram,Fitness,INF_2692,@creator_79912,Nano,36949.91,128469.52,3.48,1.215,1.202,0.418
CMP_01923,YouTube,Tech,INF_8461,@creator_36998,Micro,189926.8,394205.53,2.08,1.614,1.236,0.6
CMP_01924,TikTok,Beauty,INF_7291,@creator_39403,Nano,53965.18,212437.11,3.94,2.405,1.265,0.641
CMP_01925,Instagram,Tech,INF_4746,@creator_67442,Mega,1569161.48,3711675.7,2.37,1.84,1.185,0.925
CMP_01926,TikTok,D2C,INF_9743,@creator_46043,Nano,28940.14,141108.6,4.88,1.555,1.276,0.231
CMP_01927,Instagram,Fashion,INF_8404,@creator_19363,Micro,291238.6,978366.21,3.36,2.374,1.391,0.845
CMP_01928,Instagram,Tech,INF_5678,@creator_92164,Micro,255026.56,843574.84,3.31,1.074,1.284,0.817
CMP_01929,TikTok,Fintech,INF_2937,@creator_10203,Macro,597106.32,1277298.79,2.14,2.421,1.354,1.339
CMP_01930,Instagram,Fitness,INF_3546,@creator_79272,Macro,766175.93,2462979.17,3.21,2.564,1.114,0.48
CMP_01931,TikTok,Fintech,INF_5250,@creator_62686,Macro,710822.52,2165938.73,3.05,1.389,1.3,0.914
CMP_01932,Instagram,Fintech,INF_9221,@creator_33898,Macro,727548.99,2039028.7,2.8,2.223,1.308,0.539
CMP_01933,Instagram,Beauty,INF_4468,@creator_99064,Nano,59290.94,204103.29,3.44,1.56,1.329,0.501
CMP_01934,Instagram,Beauty,INF_6122,@creator_14993,Macro,667537.25,2082044.39,3.12,2.091,1.148,0.676
CMP_01935,YouTube,Food,INF_1778,@creator_45927,Micro,232861.66,535312.54,2.3,1.75,1.201,0.57
CMP_01936,Instagram,Fashion,INF_5064,@creator_41863,Nano,39653.11,141229.8,3.56,1.819,1.131,0.935
CMP_01937,Instagram,D2C,INF_1602,@creator_11937,Macro,808074.36,2572512.14,3.18,2.22,1.253,0.881
CMP_01938,TikTok,Beauty,INF_5120,@creator_80795,Micro,236444.45,1128757.99,4.77,2.549,1.05,0.515
CMP_01939,Instagram,Tech,INF_1133,@creator_16607,Nano,70735.93,208853.94,2.95,1.113,1.257,0.372
CMP_01940,Instagram,Food,INF_6817,@creator_91839,Nano,20944.4,103651.73,4.95,2.935,1.133,0.697
CMP_01941,Instagram,Tech,INF_1222,@creator_38940,Mega,2327800.18,5598910.78,2.41,1.87,1.071,0.602
CMP_01942,Instagram,Fashion,INF_5937,@creator_97668,Nano,33407.23,123177.83,3.69,1.494,1.274,0.343
CMP_01943,Instagram,Fintech,INF_2986,@creator_48593,Nano,64242.42,249226.72,3.88,2.475,1.224,0.324
CMP_01944,YouTube,Beauty,INF_5002,@creator_53220,Macro,899140.13,1936973.67,2.15,2.508,1.171,0.711
CMP_01945,Instagram,Fashion,INF_8334,@creator_23374,Mega,2495664.72,6188636.86,2.48,2.791,1.077,0.874
CMP_01946,TikTok,Gaming,INF_6981,@creator_28507,Micro,105737.41,428599.46,4.05,1.437,1.33,0.759
CMP_01947,YouTube,Beauty,INF_6019,@creator_71731,Nano,25693.35,51099.22,1.99,1.777,1.256,0.787
CMP_01948,YouTube,Fintech,INF_4448,@creator_29628,Nano,22353.11,46397.21,2.08,2.431,1.235,0.982
CMP_01949,YouTube,Gaming,INF_1172,@creator_27270,Nano,72152.01,153231.38,2.12,2.343,1.085,0.875
CMP_01950,TikTok,Beauty,INF_4006,@creator_59974,Nano,74987.92,353599.62,4.72,2.7,1.329,1.147
CMP_01951,TikTok,Gaming,INF_5287,@creator_56357,Micro,82431.97,374552.9,4.54,2.089,1.202,0.567
CMP_01952,TikTok,Fintech,INF_7684,@creator_44787,Nano,75915.28,290835.35,3.83,1.918,1.135,0.922
CMP_01953,Instagram,Gaming,INF_7671,@creator_32053,Micro,230863.62,688720.3,2.98,2.853,1.324,0.748
CMP_01954,TikTok,Beauty,INF_9511,@creator_96235,Micro,101089.34,487244.7,4.82,1.184,1.322,0.793
CMP_01955,TikTok,Gaming,INF_1782,@creator_65958,Nano,31270.16,145089.49,4.64,2.87,1.264,0.883
CMP_01956,Instagram,Fashion,INF_1644,@creator_86087,Nano,37725.38,170878.71,4.53,1.905,1.237,0.825
CMP_01957,Instagram,Beauty,INF_2551,@creator_45215,Nano,59467.78,208400.98,3.5,1.187,1.307,0.283
CMP_01958,TikTok,Gaming,INF_8026,@creator_39237,Nano,52389.28,225994.84,4.31,1.314,1.215,0.37
CMP_01959,Instagram,Gaming,INF_1900,@creator_92112,Micro,250505.51,771726.85,3.08,2.303,1.132,0.398
CMP_01960,Instagram,Beauty,INF_4159,@creator_21106,Nano,27654.11,110061.08,3.98,1.871,1.263,0.78
CMP_01961,Instagram,Beauty,INF_5406,@creator_55933,Nano,55990.92,218282.22,3.9,2.869,1.134,0.431
CMP_01962,Instagram,Tech,INF_3678,@creator_39492,Micro,250624.99,648306.89,2.59,1.249,1.279,0.521
CMP_01963,Instagram,Fintech,INF_2572,@creator_88802,Micro,298731.4,1239365.27,4.15,2.135,1.111,0.426
CMP_01964,Instagram,Food,INF_9513,@creator_53316,Nano,40239.07,133659.81,3.32,2.57,1.194,0.764
CMP_01965,YouTube,D2C,INF_8081,@creator_77907,Micro,105400.49,183240.92,1.74,2.072,1.229,0.603
CMP_01966,Instagram,Gaming,INF_6794,@creator_56662,Macro,732535.2,1642317.78,2.24,2.763,1.096,0.717
CMP_01967,Instagram,Gaming,INF_8864,@creator_81663,Macro,472238.39,1038296.62,2.2,1.452,1.348,0.465
CMP_01968,TikTok,Food,INF_2660,@creator_37151,Micro,93657.27,408667.51,4.36,1.608,1.162,1.043
CMP_01969,Instagram,Food,INF_9422,@creator_61902,Nano,75550.76,210838.57,2.79,1.58,1.189,0.828
CMP_01970,YouTube,D2C,INF_4534,@creator_41586,Macro,857479.99,1258128.93,1.47,1.505,1.07,0.713
CMP_01971,Instagram,Fashion,INF_2364,@creator_76287,Macro,940374.63,1437182.29,1.53,2.528,1.09,0.442
CMP_01972,TikTok,Fintech,INF_5236,@creator_47067,Nano,75597.28,307425.67,4.07,1.858,1.379,1.015
CMP_01973,Instagram,Fashion,INF_9760,@creator_32584,Macro,441076.56,921476.25,2.09,2.302,1.306,0.342
CMP_01974,YouTube,Beauty,INF_4726,@creator_60393,Macro,456308.28,925014.4,2.03,1.544,1.101,0.546
CMP_01975,Instagram,D2C,INF_2255,@creator_16462,Macro,507467.07,1345222.63,2.65,2.247,1.092,0.367
CMP_01976,YouTube,Fintech,INF_5983,@creator_12521,Micro,231511.61,455662.49,1.97,1.28,1.175,1.052
CMP_01977,Instagram,Fitness,INF_5745,@creator_71948,Micro,86423.45,250103.21,2.89,2.066,1.355,0.422
