Campaign_ID,Influencer_ID,Category,Influencer_Tier,Followers_Count,Platform,Date_Posted,Cost_Fee_INR,Impressions,Likes,Comments,Shares,Link_Clicks,Total_Orders,Total_Revenue_INR
CMP_202501_95,INF_BFF4B196,Beauty,Mid,171600,Instagram,2025-01-31,67502,92445,2927,172,344,1530,37,49876
CMP_202505_62,INF_0D239437,Finance,Nano,7694,YouTube,2025-05-16,8974,10661,527,31,62,467,8,43286
CMP_202507_20,INF_89BAC101,Lifestyle,Micro,41465,TikTok,2025-07-05,7412,26872,1112,65,130,187,0,0
CMP_202512_38,INF_DC4CFF7B,Gaming,Micro,74250,YouTube,2025-12-24,86984,31723,1096,64,129,1156,46,68512
CMP_202508_12,INF_3AA33B0A,Fashion,Nano,5676,Instagram,2025-08-23,2776,10273,252,14,29,148,0,0
CMP_202503_18,INF_61ACB16A,Tech,Micro,53224,TikTok,2025-03-29,5419,38347,1308,76,153,38,0,0
CMP_202502_73,INF_13E6EBAC,Beauty,Mid,321309,Instagram,2025-02-14,143558,275585,6503,382,765,4965,139,183505
CMP_202503_92,INF_836A04F8,Lifestyle,Nano,9253,Instagram,2025-03-22,5325,9864,374,22,44,84,0,0
CMP_202509_54,INF_53330638,Finance,Micro,81667,LinkedIn,2025-09-17,103460,120503,4335,255,510,2208,54,659556
CMP_202503_59,INF_9AFFC9ED,Beauty,Macro,889907,YouTube,2025-03-29,1518999,482480,2863,168,336,22764,1234,1651601
CMP_202512_52,INF_DBFA9EA8,Lifestyle,Micro,34557,YouTube,2025-12-28,63822,76430,3545,208,417,2938,99,243663
CMP_202501_14,INF_A3403F07,Lifestyle,Micro,30887,LinkedIn,2025-01-15,36501,10723,514,30,60,266,10,22725
CMP_202512_91,INF_D032F80D,Finance,Micro,24642,LinkedIn,2025-12-28,47346,14155,697,41,82,197,4,42727
CMP_202510_35,INF_96CDB6CE,Finance,Micro,90346,Instagram,2025-10-09,13575,42478,2047,120,240,1012,15,153926
CMP_202501_94,INF_E7E5B680,Gaming,Nano,9298,YouTube,2025-01-16,9934,5669,266,15,31,221,0,0
CMP_202508_67,INF_C18DA86C,Beauty,Nano,7098,YouTube,2025-08-09,4299,13005,133,7,15,603,34,56259
CMP_202509_49,INF_17016951,Finance,Micro,39583,YouTube,2025-09-30,55702,71472,2867,168,337,3319,103,1501329
CMP_202501_71,INF_7246A383,Tech,Mid,414465,LinkedIn,2025-01-24,1340541,330699,9794,576,1152,7513,14,289480
CMP_202508_34,INF_8490EBAE,Beauty,Mega,4596876,LinkedIn,2025-08-31,8312401,5444739,74604,4388,8777,117164,6721,13113683
CMP_202506_17,INF_C73EB1F9,Gaming,Macro,724992,TikTok,2025-06-18,128405,1325736,19413,1141,2283,14254,240,304503
CMP_202506_62,INF_01E796B1,Gaming,Micro,46926,LinkedIn,2025-06-11,44048,29645,1389,81,163,355,1,879
CMP_202512_11,INF_C78A019C,Lifestyle,Nano,7163,LinkedIn,2025-12-24,8306,8234,335,19,39,96,3,3475
CMP_202510_50,INF_A79E26CC,Beauty,Micro,13981,TikTok,2025-10-04,3453,15455,672,39,79,100,1,1956
CMP_202508_51,INF_35E37A15,Lifestyle,Nano,7296,Instagram,2025-08-17,2080,3219,149,8,17,40,0,0
CMP_202510_14,INF_36EADCCE,Gaming,Mid,475126,LinkedIn,2025-10-24,641688,1355460,39885,2346,4692,24711,971,2022159
CMP_202510_84,INF_73FDB221,Finance,Nano,6714,TikTok,2025-10-31,1000,2651,107,6,12,9,0,0
CMP_202506_88,INF_6DFED655,Fashion,Nano,9078,YouTube,2025-06-05,12672,12650,181,10,21,358,13,48782
CMP_202506_66,INF_50B8B5EF,Beauty,Nano,7525,LinkedIn,2025-06-28,15763,10307,322,18,37,121,7,10921
CMP_202505_59,INF_D960C311,Tech,Mid,452650,LinkedIn,2025-05-24,396908,565523,5690,334,669,14838,492,6815093
CMP_202512_25,INF_5CEA4002,Beauty,Micro,13867,TikTok,2025-12-07,4496,7638,77,4,9,75,1,800
CMP_202509_13,INF_57AE7D02,Lifestyle,Macro,793690,Instagram,2025-09-28,493389,695164,16694,982,1964,2779,59,116159
CMP_202504_88,INF_3C4131B3,Finance,Nano,8455,YouTube,2025-04-12,6933,12254,303,17,35,390,8,89325
CMP_202511_15,INF_46B60E2C,Beauty,Nano,6793,YouTube,2025-11-30,6487,10355,305,17,35,397,17,19638
CMP_202503_46,INF_375658F2,Finance,Mid,261802,YouTube,2025-03-16,299925,148616,3395,199,399,6193,91,757042
CMP_202506_58,INF_560B430D,Gaming,Micro,67748,YouTube,2025-06-12,82456,58251,2693,158,316,2626,107,180567
CMP_202502_18,INF_6C8D262B,Lifestyle,Micro,10833,Instagram,2025-02-03,3767,29677,1503,88,176,218,3,5989
CMP_202501_60,INF_DA7695B3,Lifestyle,Nano,7913,TikTok,2025-01-09,1330,11678,147,8,17,36,0,0
CMP_202510_18,INF_B2CED005,Tech,Mid,357960,TikTok,2025-10-26,68314,290256,3657,215,430,1631,11,157917
CMP_202508_22,INF_A819EFCF,Tech,Mid,120167,LinkedIn,2025-08-25,143228,48635,810,47,95,947,23,379006
CMP_202508_83,INF_6C6605C7,Beauty,Micro,85384,TikTok,2025-08-27,5419,74875,2666,156,313,722,12,21168
CMP_202505_75,INF_9EEC2ACC,Lifestyle,Micro,96343,LinkedIn,2025-05-29,111979,32330,451,26,53,276,9,10886
CMP_202504_83,INF_8773A28E,Fashion,Micro,55812,TikTok,2025-04-24,8461,48140,2208,129,259,264,5,19699
CMP_202510_63,INF_E28CB2E8,Tech,Micro,32238,Instagram,2025-10-10,16998,55371,2736,160,321,1298,21,414399
CMP_202502_67,INF_805AB897,Beauty,Nano,8531,TikTok,2025-02-15,1911,7507,207,12,24,89,0,0
CMP_202504_44,INF_C1FE2B0C,Finance,Nano,8398,YouTube,2025-04-13,13842,12758,517,30,60,547,3,31553
CMP_202504_48,INF_CB3C1158,Beauty,Macro,671903,LinkedIn,2025-04-18,1179256,2565500,50976,2998,5997,38537,2501,2659628
CMP_202507_32,INF_5BD9F10A,Lifestyle,Mid,184794,Instagram,2025-07-17,122814,162913,5330,313,627,305,5,10703
CMP_202512_28,INF_C388A8CF,Lifestyle,Nano,7652,TikTok,2025-12-21,1000,5700,65,3,7,5,0,0
CMP_202504_58,INF_0B790E88,Tech,Micro,59878,YouTube,2025-04-07,29958,32891,326,19,38,1183,36,780427
CMP_202503_69,INF_DED95C70,Finance,Micro,15124,TikTok,2025-03-26,4996,8132,289,17,34,49,0,0
CMP_202503_25,INF_4DD24889,Finance,Micro,36362,LinkedIn,2025-03-17,74912,10006,434,25,51,214,0,0
CMP_202505_94,INF_3F53AB70,Beauty,Micro,91516,LinkedIn,2025-05-08,256493,93623,923,54,108,1547,83,85950
CMP_202506_76,INF_609DBC15,Fashion,Micro,72124,TikTok,2025-06-11,8830,131115,4475,263,526,956,27,64420
CMP_202511_61,INF_95C2D72B,Beauty,Micro,62341,YouTube,2025-11-04,108087,80779,2765,162,325,3906,216,187137
CMP_202509_22,INF_F748E9F0,Finance,Mega,2803060,LinkedIn,2025-09-01,2873910,1216081,26350,1550,3100,10737,256,2688685
CMP_202504_18,INF_B515FFC8,Fashion,Nano,9504,YouTube,2025-04-15,8446,12245,348,20,41,394,16,49850
CMP_202508_82,INF_560B430D,Gaming,Micro,67748,YouTube,2025-08-12,39741,73080,2280,134,268,2757,104,233689
CMP_202509_87,INF_6DC54EEF,Gaming,Mid,307160,Instagram,2025-09-18,76583,159305,3149,185,370,2520,77,77808
CMP_202503_80,INF_948E804C,Tech,Macro,835104,YouTube,2025-03-21,964695,959269,21950,1291,2582,42112,1035,23367756
CMP_202508_46,INF_43A4DBEB,Fashion,Macro,794665,YouTube,2025-08-10,609042,2226926,19326,1136,2273,84418,2963,8881593
CMP_202511_90,INF_F03EE468,Fashion,Micro,12229,TikTok,2025-11-14,1390,5366,266,15,31,47,0,0
CMP_202508_56,INF_CDB47126,Lifestyle,Nano,6642,YouTube,2025-08-07,5759,7739,135,7,15,312,10,15064
CMP_202503_84,INF_4146F639,Fashion,Micro,43336,TikTok,2025-03-27,3318,32135,1126,66,132,178,3,11762
CMP_202506_38,INF_9CA7939E,Fashion,Mid,450667,LinkedIn,2025-06-18,923064,556013,9756,573,1147,9569,474,801514
CMP_202503_96,INF_8EE78259,Tech,Micro,27424,YouTube,2025-03-11,19213,21100,760,44,89,820,26,517497
CMP_202512_43,INF_6995B4B7,Fashion,Micro,35124,LinkedIn,2025-12-20,57242,59589,2572,151,302,934,31,59310
CMP_202504_53,INF_3D20AE2E,Lifestyle,Micro,74071,Instagram,2025-04-27,31628,82564,1565,92,184,1435,25,68238
CMP_202512_94,INF_81AC2AF3,Fashion,Nano,8326,YouTube,2025-12-13,8377,9809,216,12,25,362,17,41691
CMP_202503_95,INF_CDB47126,Lifestyle,Nano,6642,YouTube,2025-03-25,7290,2687,53,3,6,85,2,3509
CMP_202512_95,INF_810C6D02,Tech,Mid,259500,Instagram,2025-12-21,94585,181383,6540,384,769,1863,2,32883
CMP_202505_79,INF_9240047D,Tech,Nano,9309,TikTok,2025-05-18,1076,3363,87,5,10,31,0,0
CMP_202507_86,INF_125815C8,Gaming,Nano,8091,YouTube,2025-07-28,6218,7935,72,4,8,337,12,22383
CMP_202502_24,INF_7F23261F,Finance,Macro,738074,TikTok,2025-02-09,127377,870875,16478,969,1938,17383,108,622950
CMP_202508_86,INF_39D2E6E3,Lifestyle,Mid,112202,LinkedIn,2025-08-10,388621,136346,3891,228,457,2673,104,121399
CMP_202502_95,INF_F3DEB9B9,Fashion,Macro,611224,YouTube,2025-02-03,386212,654474,17097,1005,2011,29157,1365,3004954
CMP_202511_19,INF_9B4E5479,Gaming,Mid,465233,LinkedIn,2025-11-02,288264,593274,4057,238,477,10827,466,742115
CMP_202512_44,INF_B833350D,Gaming,Micro,63793,YouTube,2025-12-04,40572,101248,3510,206,413,3919,137,294054
CMP_202506_63,INF_375658F2,Finance,Mid,261802,LinkedIn,2025-06-26,197136,102343,4614,271,542,937,2,19897
CMP_202510_11,INF_892804ED,Beauty,Mid,459038,LinkedIn,2025-10-06,1428224,241884,4057,238,477,3377,225,274772
CMP_202505_13,INF_F4E43C0D,Gaming,Micro,91561,LinkedIn,2025-05-08,151590,198793,3661,215,430,1418,65,145639
CMP_202509_59,INF_6D7E9EA9,Beauty,Nano,9456,Instagram,2025-09-10,1812,4163,137,8,16,31,0,0
CMP_202503_73,INF_793EB3B8,Tech,Mid,465465,YouTube,2025-03-20,750694,260768,5426,319,638,9603,291,4277860
CMP_202512_25,INF_948E804C,Tech,Macro,835104,YouTube,2025-12-06,476098,452507,5509,324,648,20090,61,1317874
CMP_202508_66,INF_F3843D96,Tech,Mega,2874275,YouTube,2025-08-29,2665610,4478507,73145,4302,8605,199711,6065,55819419
CMP_202501_92,INF_57F84FE2,Gaming,Micro,78152,TikTok,2025-01-12,17209,75581,842,49,99,360,6,3039
CMP_202501_84,INF_1CE8B0CC,Finance,Mid,405227,YouTube,2025-01-03,735358,660476,7490,440,881,22982,400,2471608
CMP_202507_21,INF_E8F5FACE,Finance,Micro,89053,TikTok,2025-07-13,12948,238326,6640,390,781,1018,0,0
CMP_202504_80,INF_8F87F9D9,Fashion,Nano,7939,TikTok,2025-04-06,1803,5952,242,14,28,54,1,3025
CMP_202512_83,INF_CAECD750,Fashion,Mid,252609,Instagram,2025-12-25,121865,52151,2044,120,240,727,20,66846
CMP_202509_99,INF_44812128,Tech,Mid,413115,LinkedIn,2025-09-07,348504,265400,3752,220,441,3554,119,2361944
CMP_202509_10,INF_E1006B65,Beauty,Nano,5872,Instagram,2025-09-29,1317,2265,90,5,10,11,0,0
CMP_202502_14,INF_DD20F8A3,Fashion,Mid,242617,TikTok,2025-02-06,24440,174691,7590,446,893,1717,34,98553
CMP_202506_33,INF_C2BCCD13,Fashion,Mid,221929,YouTube,2025-06-20,99512,475528,5456,320,641,14916,518,1434887
CMP_202510_16,INF_E18609F9,Gaming,Nano,9585,TikTok,2025-10-21,1042,5985,263,15,31,26,0,0
CMP_202504_43,INF_194D68DB,Beauty,Nano,5950,LinkedIn,2025-04-10,9449,2668,123,7,14,45,2,3890
CMP_202508_62,INF_0EC640DE,Beauty,Micro,20731,Instagram,2025-08-31,3885,35411,360,21,42,112,3,4875
CMP_202505_77,INF_5AE82CEA,Beauty,Nano,7263,LinkedIn,2025-05-16,11586,11701,548,32,64,199,12,10045
CMP_202501_62,INF_793016F1,Finance,Micro,22603,Instagram,2025-01-10,4663,11320,159,9,18,146,0,0
CMP_202511_74,INF_ED39F871,Finance,Nano,9821,YouTube,2025-11-28,6686,6817,165,9,19,292,6,52419
CMP_202504_99,INF_4ED6BA1D,Lifestyle,Micro,21661,LinkedIn,2025-04-28,34144,29396,1083,63,127,398,12,12369
CMP_202510_89,INF_0AC6CC34,Finance,Micro,66702,YouTube,2025-10-26,50096,33112,1504,88,177,1212,2,28433
CMP_202509_39,INF_2264273E,Gaming,Micro,24402,Instagram,2025-09-03,6583,45522,1887,111,222,708,18,24467
CMP_202510_70,INF_539C9286,Tech,Micro,95247,TikTok,2025-10-30,16605,85529,1544,90,181,240,1,15579
CMP_202510_12,INF_E6E20332,Tech,Macro,632530,Instagram,2025-10-03,95431,1696786,34697,2041,4082,26644,409,2575297
CMP_202506_65,INF_C90B4C63,Tech,Nano,8623,YouTube,2025-06-01,8626,3740,163,9,19,153,4,90290
CMP_202507_76,INF_3DCC27F7,Gaming,Macro,506435,Instagram,2025-07-13,182132,217476,6008,353,706,1974,4,2612
CMP_202505_57,INF_BAAAE281,Tech,Micro,74451,LinkedIn,2025-05-15,114993,38229,1652,97,194,510,16,300127
CMP_202506_62,INF_E72D7457,Finance,Micro,39318,Instagram,2025-06-02,6189,44066,1072,63,126,569,0,0
CMP_202503_14,INF_A419EA1F,Beauty,Mid,326960,Instagram,2025-03-12,44251,564359,12639,743,1487,12279,404,345455
CMP_202511_22,INF_3CCFC10C,Finance,Mid,461111,TikTok,2025-11-28,86821,335517,5970,351,702,335,0,0
CMP_202509_33,INF_3529BA0E,Fashion,Nano,6314,Instagram,2025-09-18,1779,6196,278,16,32,60,1,2568
CMP_202505_94,INF_6DA62EA9,Beauty,Mid,352321,YouTube,2025-05-04,602428,165533,4442,261,522,6556,348,580672
CMP_202507_21,INF_87EA42C4,Gaming,Micro,15279,TikTok,2025-07-02,1733,18771,310,18,36,188,0,0
CMP_202503_30,INF_57F84FE2,Gaming,Micro,78152,YouTube,2025-03-21,75577,46176,1729,101,203,2093,73,58634
CMP_202501_64,INF_B5D1F0D6,Beauty,Micro,44015,YouTube,2025-01-27,44065,27642,1155,67,135,1049,54,49048
CMP_202510_99,INF_4B813AA3,Lifestyle,Mid,244671,LinkedIn,2025-10-23,507245,83044,2736,160,321,1030,44,120329
CMP_202502_79,INF_7A5D065A,Fashion,Micro,29435,YouTube,2025-02-27,23524,20654,785,46,92,895,39,104635
CMP_202510_99,INF_11940270,Beauty,Micro,14153,TikTok,2025-10-04,1467,11760,332,19,39,143,3,5245
CMP_202505_34,INF_F4BCF8EA,Tech,Micro,56462,TikTok,2025-05-27,7534,22641,469,27,55,299,0,0
CMP_202511_36,INF_9C0AFABF,Tech,Micro,17650,TikTok,2025-11-23,1210,7023,239,14,28,76,0,0
CMP_202507_32,INF_E28BE210,Gaming,Micro,65745,LinkedIn,2025-07-27,72554,135499,3273,192,385,1514,68,59427
CMP_202502_86,INF_0C37A844,Tech,Micro,85819,LinkedIn,2025-02-21,76279,33096,1275,75,150,770,25,482475
CMP_202502_95,INF_BBE2EB67,Lifestyle,Micro,17416,TikTok,2025-02-02,1438,7623,205,12,24,118,2,5348
CMP_202508_14,INF_1C88462C,Tech,Mid,196713,YouTube,2025-08-20,188739,317056,7356,432,865,12382,31,553927
CMP_202511_18,INF_DA969BF1,Tech,Mid,430278,YouTube,2025-11-14,512322,349928,7891,464,928,14370,41,451268
CMP_202508_66,INF_E72D7457,Finance,Micro,39318,LinkedIn,2025-08-08,33791,32253,520,30,61,443,6,82185
CMP_202506_89,INF_A6E05DE8,Lifestyle,Nano,7732,YouTube,2025-06-21,3485,3119,43,2,5,117,4,7225
CMP_202503_88,INF_D2EF7E04,Fashion,Mid,188718,Instagram,2025-03-10,55573,137088,1297,76,152,1315,3,10386
CMP_202504_67,INF_49A758D1,Lifestyle,Micro,16079,Instagram,2025-04-13,3796,22814,1080,63,127,401,4,5118
CMP_202508_58,INF_1FAAE550,Lifestyle,Micro,22731,TikTok,2025-08-18,2462,10116,138,8,16,31,0,0
CMP_202502_73,INF_02F09C12,Beauty,Nano,9779,TikTok,2025-02-06,1539,11242,536,31,63,111,3,4773
CMP_202504_71,INF_AD05EF77,Fashion,Micro,98493,YouTube,2025-04-13,61725,77298,2486,146,292,3079,12,32132
CMP_202512_32,INF_2D92F4E3,Lifestyle,Mid,394298,LinkedIn,2025-12-31,748341,162676,6535,384,768,1603,71,179804
CMP_202505_51,INF_F8582EAF,Tech,Micro,28885,Instagram,2025-05-04,10649,41439,583,34,68,811,0,0
CMP_202508_22,INF_A320882C,Finance,Micro,43214,Instagram,2025-08-24,16556,40347,480,28,56,133,0,0
CMP_202511_33,INF_DE8A2803,Beauty,Nano,7000,Instagram,2025-11-15,2106,3662,129,7,15,28,0,0
CMP_202510_58,INF_F67C65AB,Finance,Micro,81418,YouTube,2025-10-01,49458,45300,1558,91,183,1806,36,263047
CMP_202510_89,INF_948E804C,Tech,Macro,835104,YouTube,2025-10-26,369473,1956934,55705,3276,6553,72878,1856,44712963
CMP_202601_91,INF_A320882C,Finance,Micro,43214,YouTube,2026-01-01,35994,11732,154,9,18,449,0,0
CMP_202510_98,INF_59543940,Beauty,Macro,994754,LinkedIn,2025-10-09,476835,645218,4000,235,470,7398,471,377345
CMP_202507_24,INF_375658F2,Finance,Mid,261802,LinkedIn,2025-07-27,550105,356530,2555,150,300,4707,76,790266
CMP_202504_62,INF_3143AE54,Lifestyle,Nano,6004,LinkedIn,2025-04-19,13935,21121,975,57,114,339,14,22088
CMP_202501_68,INF_7C96B4E7,Beauty,Nano,7966,YouTube,2025-01-13,8463,4531,125,7,14,165,8,9923
CMP_202511_61,INF_7EDD0726,Lifestyle,Micro,70979,TikTok,2025-11-29,10735,60704,1956,115,230,724,11,15211
CMP_202512_71,INF_D6271E3B,Fashion,Micro,84795,LinkedIn,2025-12-29,173998,92808,1725,101,203,1542,74,188860
CMP_202508_83,INF_DF027B5B,Gaming,Nano,6807,YouTube,2025-08-11,8862,3730,102,6,12,140,5,10335
CMP_202505_54,INF_05D90850,Gaming,Micro,34234,Instagram,2025-05-19,9933,26756,632,37,74,146,2,4019
CMP_202506_41,INF_1CB6EAA1,Fashion,Micro,50471,LinkedIn,2025-06-29,164739,10601,198,11,23,206,10,17563
CMP_202505_31,INF_5909BCFB,Finance,Nano,6850,TikTok,2025-05-25,1521,5371,101,5,11,56,0,0
CMP_202510_99,INF_78E6BB8A,Beauty,Nano,6128,TikTok,2025-10-19,2137,5296,232,13,27,75,2,3686
CMP_202510_86,INF_77C38C08,Finance,Nano,9271,Instagram,2025-10-12,1000,6172,218,12,25,43,0,0
CMP_202508_24,INF_55D2DC19,Tech,Mid,321106,TikTok,2025-08-09,16938,186598,9504,559,1118,1905,27,299827
CMP_202508_64,INF_08C9FB70,Tech,Micro,20324,LinkedIn,2025-08-22,25623,5048,128,7,15,89,2,48404
CMP_202503_28,INF_DB94A91B,Fashion,Micro,54304,Instagram,2025-03-02,25757,18194,879,51,103,140,2,5495
CMP_202512_50,INF_465F176A,Beauty,Nano,5642,TikTok,2025-12-24,1000,929,27,1,3,13,0,0
CMP_202505_54,INF_ABE79B21,Lifestyle,Micro,37407,TikTok,2025-05-25,2526,31522,743,43,87,206,0,0
CMP_202511_24,INF_9E41C474,Tech,Mid,164742,LinkedIn,2025-11-02,123405,96205,2474,145,291,1269,49,364156
CMP_202510_96,INF_7AE81CF5,Tech,Micro,77676,TikTok,2025-10-28,8533,157975,6628,389,779,525,5,45470
CMP_202504_54,INF_3BB7089B,Finance,Micro,23546,Instagram,2025-04-05,16706,15234,483,28,56,177,2,25038
CMP_202508_30,INF_3A399A28,Tech,Micro,95006,LinkedIn,2025-08-27,127883,50141,2419,142,284,713,2,27339
CMP_202502_35,INF_109F4F88,Beauty,Macro,520209,TikTok,2025-02-15,163986,591409,7496,440,881,8407,174,226667
CMP_202505_84,INF_50FC3E7C,Beauty,Nano,5838,TikTok,2025-05-20,1524,5884,191,11,22,5,0,0
CMP_202508_83,INF_DEF0C986,Tech,Micro,19313,YouTube,2025-08-22,20023,6743,316,18,37,244,5,86776
CMP_202504_42,INF_CFA77774,Tech,Mid,238517,YouTube,2025-04-06,267010,251020,1567,92,184,11441,253,6305040
CMP_202502_34,INF_F67C65AB,Finance,Micro,81418,TikTok,2025-02-27,5252,137651,2441,143,287,1799,0,0
CMP_202512_36,INF_385BF17B,Gaming,Micro,79350,LinkedIn,2025-12-05,251025,54781,2511,147,295,745,38,35799
CMP_202506_54,INF_A26A9BEF,Lifestyle,Nano,7946,Instagram,2025-06-24,6782,5680,289,17,34,51,0,0
CMP_202502_10,INF_DEF0C986,Tech,Micro,19313,TikTok,2025-02-07,7345,7455,155,9,18,24,0,0
CMP_202507_24,INF_8E4068A5,Finance,Macro,865064,YouTube,2025-07-06,728860,278142,5237,308,616,12434,179,1614996
CMP_202510_28,INF_A419EA1F,Beauty,Mid,326960,YouTube,2025-10-10,133701,139767,4108,241,483,5361,305,339020
CMP_202503_52,INF_F03EE468,Fashion,Micro,12229,Instagram,2025-03-27,6164,8592,281,16,33,98,3,5015
CMP_202511_70,INF_32CB95B6,Fashion,Micro,93319,LinkedIn,2025-11-21,54851,38032,524,30,61,742,33,131401
CMP_202505_19,INF_44475283,Finance,Micro,73311,YouTube,2025-05-30,113128,47627,1133,66,133,2100,29,348295
CMP_202501_70,INF_38C82D02,Fashion,Micro,73680,TikTok,2025-01-15,9243,21074,926,54,109,177,0,0
CMP_202501_77,INF_42A9754F,Beauty,Macro,717249,LinkedIn,2025-01-12,870862,458542,11142,655,1310,6001,402,605967
CMP_202504_56,INF_E167CD4E,Tech,Micro,50653,TikTok,2025-04-15,6082,48246,499,29,58,513,8,100915
CMP_202503_48,INF_72C30F62,Beauty,Nano,8103,TikTok,2025-03-05,1000,10832,206,12,24,37,0,0
CMP_202511_13,INF_A6E35F29,Tech,Nano,5299,Instagram,2025-11-28,1398,11460,203,11,23,161,0,0
CMP_202511_82,INF_D50598C4,Beauty,Micro,30257,YouTube,2025-11-21,10570,50880,1680,98,197,2197,103,93848
CMP_202511_73,INF_F842828A,Tech,Mid,364691,Instagram,2025-11-12,185304,804313,21702,1276,2553,11793,17,266392
CMP_202504_16,INF_0EC640DE,Beauty,Micro,20731,LinkedIn,2025-04-19,44659,11843,594,34,69,143,7,8164
CMP_202511_11,INF_88DE0987,Fashion,Micro,45688,YouTube,2025-11-30,45417,15955,235,13,27,756,2,5136
CMP_202505_80,INF_5BBA10CC,Finance,Mid,413792,LinkedIn,2025-05-29,689182,430152,7505,441,883,6817,9,93839
CMP_202512_31,INF_6F78513C,Lifestyle,Micro,11025,YouTube,2025-12-03,14956,9921,164,9,19,411,16,28798
CMP_202509_27,INF_88DE0987,Fashion,Micro,45688,TikTok,2025-09-10,6967,35770,1300,76,153,520,6,19477
CMP_202506_79,INF_2759E5A6,Beauty,Mid,194328,LinkedIn,2025-06-11,361584,89961,1421,83,167,1517,85,129476
CMP_202505_60,INF_B4DD5203,Fashion,Micro,23003,YouTube,2025-05-10,19160,21016,680,40,80,900,38,87766
CMP_202506_61,INF_AF8C1ED0,Tech,Micro,41716,Instagram,2025-06-10,14515,35712,1326,78,156,841,12,167568
CMP_202511_53,INF_B40EECE8,Fashion,Mid,138204,TikTok,2025-11-06,14170,75387,2323,136,273,301,4,15336
CMP_202503_50,INF_E825914D,Tech,Nano,5718,Instagram,2025-03-05,1016,3636,68,4,8,58,0,0
CMP_202511_40,INF_8270F7C0,Lifestyle,Micro,21306,Instagram,2025-11-21,3724,16127,374,22,44,348,7,16729
CMP_202507_97,INF_5BB1AF19,Fashion,Micro,78299,TikTok,2025-07-15,10315,97800,1538,90,181,1016,23,90292
CMP_202507_75,INF_F0C6DF44,Gaming,Micro,73142,YouTube,2025-07-11,43417,66699,1008,59,118,2952,98,159623
CMP_202508_26,INF_0FD3A79C,Tech,Nano,9038,LinkedIn,2025-08-06,7663,9494,365,21,43,87,3,23110
CMP_202503_77,INF_DD13FD24,Fashion,Nano,7029,LinkedIn,2025-03-28,16324,14681,581,34,68,299,14,47271
CMP_202511_54,INF_978B6723,Tech,Mid,123412,LinkedIn,2025-11-27,109917,63281,1472,86,173,1639,38,757104
CMP_202502_31,INF_3A399A28,Tech,Micro,95006,TikTok,2025-02-28,24140,70687,3295,193,387,548,9,182307
CMP_202507_38,INF_4AD6CD0A,Gaming,Nano,7071,LinkedIn,2025-07-24,7453,4322,97,5,11,67,2,4439
CMP_202507_67,INF_02185C17,Tech,Micro,44483,TikTok,2025-07-25,3321,73379,1561,91,183,979,12,61393
CMP_202508_73,INF_4DC6EA6E,Beauty,Micro,59702,TikTok,2025-08-30,8224,114546,2110,124,248,1622,38,33019
CMP_202502_79,INF_01138E62,Fashion,Mega,3233277,TikTok,2025-02-15,442976,3206120,69629,4095,8191,11635,306,479780
CMP_202510_20,INF_CB2E8DFC,Tech,Micro,88944,LinkedIn,2025-10-17,124483,79745,824,48,97,1233,42,395164
CMP_202505_81,INF_8A49C17B,Tech,Micro,37638,Instagram,2025-05-08,6260,21686,663,39,78,361,5,69952
CMP_202507_82,INF_36F90CA2,Beauty,Micro,29278,Instagram,2025-07-19,7915,34250,292,17,34,528,14,24562
CMP_202501_53,INF_8F9CF599,Beauty,Micro,49645,Instagram,2025-01-29,12456,28423,1156,68,136,487,12,13324
CMP_202509_72,INF_CAE77B15,Beauty,Mid,289282,LinkedIn,2025-09-02,527154,110975,3065,180,360,1459,100,114148
CMP_202510_52,INF_D718876C,Beauty,Nano,9567,Instagram,2025-10-18,3156,5493,249,14,29,84,2,2925
CMP_202508_93,INF_0AA5517D,Lifestyle,Mid,467783,YouTube,2025-08-14,499321,239508,4778,281,562,8448,315,385097
CMP_202508_57,INF_515889E2,Beauty,Nano,9719,Instagram,2025-08-03,2956,5349,56,3,6,57,2,1869
CMP_202510_23,INF_AF0636D7,Lifestyle,Nano,8758,LinkedIn,2025-10-15,15031,6279,298,17,35,126,4,11593
CMP_202507_57,INF_12BAAC71,Beauty,Micro,83164,YouTube,2025-07-15,145288,137785,4666,274,549,5035,280,372266
CMP_202510_22,INF_E519628E,Tech,Micro,47932,TikTok,2025-10-06,7300,64098,986,58,116,317,3,47158
CMP_202508_45,INF_72D1C0BA,Beauty,Micro,10404,TikTok,2025-08-02,1000,3695,95,5,11,50,0,0
CMP_202501_87,INF_05D90850,Gaming,Micro,34234,Instagram,2025-01-30,12845,36794,328,19,38,319,7,8319
CMP_202510_53,INF_F95926E3,Fashion,Macro,869983,TikTok,2025-10-15,209536,1503561,16745,985,1970,14270,374,834394
CMP_202504_58,INF_7F40CD86,Lifestyle,Micro,59324,YouTube,2025-04-29,65848,19501,256,15,30,775,27,68174
CMP_202507_89,INF_BB0E0128,Tech,Nano,5169,Instagram,2025-07-01,1504,3890,57,3,6,3,0,0
CMP_202510_25,INF_E167CD4E,Tech,Micro,50653,YouTube,2025-10-13,33842,145993,2980,175,350,7391,224,5550610
CMP_202502_91,INF_BF7788E8,Lifestyle,Nano,6025,YouTube,2025-02-10,2993,5957,198,11,23,276,9,18606
