Campaign_ID,Influencer_ID,Influencer_Tier,Followers_Count,Platform,Format,Date_Posted,Cost_Fee_INR,Impressions,Likes,Comments,Shares,Saves,Link_Clicks,Total_Orders,Total_Revenue_INR,Promo_Code
CMP_202505_B,INF_56FA67BA,Micro,18583,TikTok,Video,2025-05-30,2500,38262,1877,51,104,153,425,4,3599,SALE_67BA
CMP_202504_B,INF_239A29E7,Nano,7386,TikTok,Video,2025-04-24,1300,6361,431,10,47,18,83,0,0,SALE_29E7
CMP_202508_C,INF_5093A65B,Mid,326093,Instagram,Carousel,2025-08-23,90200,162411,6626,281,1236,650,1782,33,36950,SALE_A65B
CMP_202510_B,INF_FDEE099F,Micro,65176,TikTok,Video,2025-10-29,6400,41952,1397,64,242,79,568,6,5698,SALE_099F
CMP_202505_B,INF_A5F6DCA4,Nano,5525,YouTube,Long_Video,2025-05-10,3200,736,40,1,6,2,26,0,0,SALE_DCA4
CMP_202505_B,INF_9A366EF9,Micro,10186,Instagram,Reel,2025-05-12,1600,10614,673,8,37,24,163,5,8568,SALE_6EF9
CMP_202501_C,INF_60A6C1F1,Macro,928263,YouTube,Long_Video,2025-01-07,734000,729075,22298,392,3782,1615,16316,764,2219790,SALE_C1F1
CMP_202504_C,INF_92DE6FD0,Micro,73928,Instagram,Static_Post,2025-04-15,20000,33243,931,28,165,84,389,7,11156,SALE_6FD0
CMP_202503_A,INF_C1D34299,Nano,5979,TikTok,Video,2025-03-12,200,6072,144,2,9,12,108,0,0,SALE_4299
CMP_202510_B,INF_C976C09C,Micro,99075,Instagram,Reel,2025-10-14,23200,61885,3815,109,684,300,666,14,19861,SALE_C09C
CMP_202504_B,INF_0B93E3B9,Nano,8189,YouTube,Long_Video,2025-04-12,2500,3568,197,6,37,5,137,5,17607,SALE_E3B9
CMP_202511_A,INF_BEF9B593,Micro,40428,Instagram,Static_Post,2025-11-18,16400,20047,338,15,26,33,358,7,7850,SALE_B593
CMP_202512_C,INF_2D1989C5,Macro,642750,Instagram,Story,2025-12-29,106300,1163183,48854,881,8389,3722,18380,519,684978,SALE_89C5
CMP_202504_B,INF_0F226EE0,Nano,4092,LinkedIn,Article,2025-04-05,7000,8635,383,14,39,37,141,7,50987,SALE_6EE0
CMP_202507_C,INF_3C650261,Micro,95333,Instagram,Static_Post,2025-07-24,41200,41431,765,31,56,18,626,14,31292,SALE_0261
CMP_202501_C,INF_7C2F77C4,Micro,93530,TikTok,Video,2025-01-19,21200,62481,3633,74,552,194,1077,16,15188,SALE_77C4
CMP_202504_B,INF_4D70858C,Nano,1258,Instagram,Reel,2025-04-11,300,237,18,0,1,0,3,0,0,SALE_858C
CMP_202507_B,INF_94070AEB,Nano,7472,LinkedIn,Text_Post,2025-07-25,6000,66417,4234,200,480,181,1026,44,281796,SALE_0AEB
CMP_202508_C,INF_2C4B1211,Micro,49000,LinkedIn,Text_Post,2025-08-13,56900,37014,2665,102,395,210,592,24,301420,SALE_1211
CMP_202508_C,INF_9BE8A742,Nano,6923,LinkedIn,Article,2025-08-26,5400,8389,258,11,46,7,115,5,54949,SALE_A742
CMP_202505_A,INF_9401E38E,Mid,452241,YouTube,Short,2025-05-05,299600,512212,5546,234,542,265,18863,796,3761924,SALE_E38E
CMP_202505_A,INF_2D17E995,Nano,6244,LinkedIn,Article,2025-05-06,3500,9985,566,19,94,20,317,14,70481,SALE_E995
CMP_202510_C,INF_BEF9B593,Micro,40428,YouTube,Short,2025-10-12,17700,17739,1123,47,97,48,553,18,60926,SALE_B593
CMP_202505_B,INF_55E0E0A8,Mid,497115,LinkedIn,Text_Post,2025-05-21,466400,407667,12743,377,1417,620,8028,383,4375317,SALE_E0A8
CMP_202512_B,INF_47BDC6DE,Nano,9597,LinkedIn,Article,2025-12-27,7600,5311,322,14,39,28,98,4,49686,SALE_C6DE
CMP_202508_C,INF_C3C32929,Micro,65894,LinkedIn,Article,2025-08-25,67300,45106,1287,24,256,80,1157,50,480073,SALE_2929
CMP_202508_B,INF_987468DD,Micro,35220,TikTok,Video,2025-08-25,4100,5938,70,2,4,3,52,1,1464,SALE_68DD
CMP_202508_B,INF_E44B1EF8,Micro,15032,LinkedIn,Article,2025-08-05,12800,2020,129,2,20,6,42,0,0,SALE_1EF8
CMP_202511_C,INF_CBE6BD7F,Micro,53243,TikTok,Video,2025-11-16,9400,1039071,13107,610,1615,730,13620,29,23788,SALE_BD7F
CMP_202508_B,INF_D457E12D,Mid,411666,Instagram,Story,2025-08-23,114100,130851,4634,102,388,168,1333,24,53075,SALE_E12D
CMP_202510_A,INF_08B78123,Macro,897323,TikTok,Video,2025-10-03,69000,528088,22444,326,1790,816,3133,15,15926,SALE_8123
CMP_202502_A,INF_D6F83B34,Mid,383163,Instagram,Carousel,2025-02-05,39000,278627,13326,603,1006,307,2894,5,6687,SALE_3B34
CMP_202508_A,INF_853672DF,Nano,7749,LinkedIn,Text_Post,2025-08-23,11000,7107,223,8,24,9,150,7,101541,SALE_72DF
CMP_202510_A,INF_F7238B73,Micro,18034,YouTube,Long_Video,2025-10-24,13700,6065,111,2,9,7,216,9,16963,SALE_8B73
CMP_202509_A,INF_8B4775EC,Macro,505649,YouTube,Short,2025-09-25,238800,480171,6215,204,1030,235,16675,783,2646845,SALE_75EC
CMP_202501_C,INF_A233356B,Nano,7051,LinkedIn,Text_Post,2025-01-16,7200,4303,217,5,32,15,104,5,26791,SALE_356B
CMP_202506_A,INF_014A7A84,Nano,2121,LinkedIn,Text_Post,2025-06-28,4100,1124,59,2,6,3,30,1,8095,SALE_7A84
CMP_202505_C,INF_4E6CAA9E,Mid,398832,Instagram,Story,2025-05-19,187800,1257612,44939,2167,5334,4058,10075,163,258048,SALE_AA9E
CMP_202509_A,INF_3DA68896,Macro,751486,LinkedIn,Text_Post,2025-09-24,325200,680846,4826,100,912,364,22709,997,6144984,SALE_8896
CMP_202512_B,INF_75832AF6,Mid,422027,YouTube,Long_Video,2025-12-26,134000,623211,8992,173,924,597,23329,1045,1574605,SALE_2AF6
CMP_202508_B,INF_6F08BCB8,Nano,3153,TikTok,Video,2025-08-16,800,9021,368,5,26,32,113,1,1129,SALE_BCB8
CMP_202512_A,INF_9A0E862D,Mid,169612,LinkedIn,Article,2025-12-29,145000,299313,8780,343,1161,737,6385,31,176375,SALE_862D
CMP_202505_A,INF_3815E3A3,Micro,57621,LinkedIn,Article,2025-05-31,60400,52350,3718,169,441,286,1673,86,1253489,SALE_E3A3
CMP_202507_A,INF_9E5B727B,Nano,8003,TikTok,Video,2025-07-24,2500,9257,735,28,37,64,83,1,522,SALE_727B
CMP_202504_B,INF_79E56BAB,Mid,159484,Instagram,Reel,2025-04-19,57400,535397,15688,433,1008,1096,3049,77,130417,SALE_6BAB
CMP_202507_A,INF_A5B56481,Nano,7160,YouTube,Short,2025-07-03,5900,822,15,0,1,1,28,0,0,SALE_6481
CMP_202507_A,INF_FA7704B5,Micro,14325,Instagram,Static_Post,2025-07-09,2500,8239,457,12,34,27,120,2,4914,SALE_04B5
CMP_202507_B,INF_B55CD9D5,Mid,364038,TikTok,Video,2025-07-04,41000,241885,9362,257,634,691,241,3,1583,SALE_D9D5
CMP_202511_B,INF_2DABBD49,Micro,47370,Instagram,Story,2025-11-30,7500,31752,325,14,31,9,578,5,10445,SALE_BD49
CMP_202510_C,INF_0B93E3B9,Nano,8189,TikTok,Video,2025-10-22,1200,3552,95,3,5,8,30,0,0,SALE_E3B9
CMP_202509_A,INF_EEFFFB2D,Mid,424568,Instagram,Static_Post,2025-09-03,37700,158938,3767,67,603,166,3385,66,155958,SALE_FB2D
CMP_202512_B,INF_626F8AC7,Nano,5346,TikTok,Video,2025-12-03,900,26048,1894,59,180,177,464,8,11108,SALE_8AC7
CMP_202509_C,INF_7AA3671F,Macro,600386,YouTube,Short,2025-09-22,363200,997580,14664,285,1234,1022,35483,1379,3307110,SALE_671F
CMP_202510_B,INF_EA5811B8,Macro,945591,LinkedIn,Article,2025-10-31,753500,814425,32783,1586,2597,1303,12154,568,6385444,SALE_11B8
CMP_202501_C,INF_E0BFE4A2,Micro,34700,TikTok,Video,2025-01-05,7000,8656,507,20,62,36,85,0,0,SALE_E4A2
CMP_202508_A,INF_AB76469B,Mid,237750,TikTok,Video,2025-08-30,39400,55008,3403,152,399,310,665,14,19829,SALE_469B
CMP_202509_A,INF_75CE9671,Nano,9809,YouTube,Short,2025-09-11,9500,9968,602,30,42,14,412,2,3725,SALE_9671
CMP_202508_C,INF_7C727346,Micro,83765,YouTube,Short,2025-08-04,74300,42198,622,8,119,57,1332,58,197929,SALE_7346
CMP_202507_B,INF_8704A107,Micro,81745,LinkedIn,Article,2025-07-31,155600,49029,652,7,51,28,863,39,544965,SALE_A107
CMP_202506_A,INF_0B93E3B9,Nano,8189,LinkedIn,Article,2025-06-16,9300,12250,288,3,27,28,172,9,49871,SALE_E3B9
CMP_202511_C,INF_A21A7CFC,Micro,60086,Instagram,Static_Post,2025-11-29,12000,22971,1324,37,102,117,57,1,1076,SALE_7CFC
CMP_202504_A,INF_94AAC1CE,Micro,75021,TikTok,Video,2025-04-27,13200,30961,708,28,64,21,30,0,0,SALE_C1CE
CMP_202507_B,INF_7B14301E,Mid,473121,TikTok,Video,2025-07-20,32900,220745,4047,182,807,178,2243,27,27554,SALE_301E
CMP_202512_A,INF_7F2A2E1A,Macro,932419,YouTube,Short,2025-12-28,735200,297157,6801,210,1299,296,10948,416,714116,SALE_2E1A
CMP_202501_A,INF_DB13AAFA,Micro,74554,YouTube,Short,2025-01-19,46400,33657,2183,24,278,216,1426,52,112504,SALE_AAFA
CMP_202504_A,INF_EFB40128,Mid,203971,YouTube,Short,2025-04-12,110000,83626,6032,286,306,270,3401,134,431842,SALE_0128
CMP_202501_B,INF_9F6D2932,Nano,9786,YouTube,Long_Video,2025-01-28,5700,15134,738,30,127,26,499,20,43229,SALE_2932
CMP_202505_C,INF_14791693,Nano,9678,YouTube,Short,2025-05-19,10900,23723,1296,18,223,56,642,29,103115,SALE_1693
CMP_202505_A,INF_224BCD98,Micro,36618,LinkedIn,Article,2025-05-29,22400,2999,43,1,7,2,43,2,21813,SALE_CD98
CMP_202504_B,INF_CFBEFC6B,Micro,38538,YouTube,Short,2025-04-18,20900,37718,2902,100,480,124,1386,61,248847,SALE_FC6B
CMP_202508_C,INF_FD79A763,Micro,50783,TikTok,Video,2025-08-24,1900,653806,5804,185,757,334,3659,52,31573,SALE_A763
CMP_202507_B,INF_9E5B727B,Nano,8003,Instagram,Static_Post,2025-07-07,2200,14709,520,14,91,24,71,1,2058,SALE_727B
CMP_202501_C,INF_4804E5A2,Nano,8570,LinkedIn,Article,2025-01-17,7500,14396,644,8,55,36,280,12,61515,SALE_E5A2
CMP_202505_C,INF_111561D7,Nano,6382,YouTube,Long_Video,2025-05-14,2600,2470,137,2,25,13,94,3,8332,SALE_61D7
CMP_202508_B,INF_858FA53B,Micro,49678,TikTok,Video,2025-08-08,9700,284781,13570,622,1052,441,4478,7,5571,SALE_A53B
CMP_202512_A,INF_CD3F2E48,Mid,432645,YouTube,Long_Video,2025-12-28,179900,186441,8083,218,1448,187,5688,242,735705,SALE_2E48
CMP_202504_A,INF_8AF74457,Micro,92007,TikTok,Video,2025-04-06,15900,137111,4459,63,534,124,1187,21,11086,SALE_4457
CMP_202503_A,INF_92DE6FD0,Micro,73928,Instagram,Story,2025-03-02,20400,44216,980,47,184,75,599,9,16688,SALE_6FD0
CMP_202501_B,INF_6F08BCB8,Nano,3153,LinkedIn,Text_Post,2025-01-10,3700,1274,89,1,7,3,14,0,0,SALE_BCB8
CMP_202508_A,INF_A086CC7C,Mid,431201,Instagram,Carousel,2025-08-14,386300,298313,9552,328,1438,691,2459,56,92122,SALE_CC7C
CMP_202511_A,INF_0EEEBB94,Nano,7954,YouTube,Short,2025-11-19,3500,17904,1096,14,81,64,831,33,119062,SALE_BB94
CMP_202505_C,INF_E6E83794,Micro,23762,YouTube,Long_Video,2025-05-24,13200,14139,520,6,31,30,499,20,44042,SALE_3794
CMP_202506_B,INF_12CFF1BF,Micro,92266,Instagram,Static_Post,2025-06-21,16300,57129,1949,58,193,109,866,22,32402,SALE_F1BF
CMP_202502_A,INF_283B97DA,Micro,61642,LinkedIn,Article,2025-02-12,136400,31530,1725,37,340,110,662,25,300635,SALE_97DA
CMP_202503_C,INF_5001169E,Micro,40692,Instagram,Story,2025-03-26,6200,27473,316,10,59,15,366,8,16882,SALE_169E
CMP_202504_B,INF_88168F22,Nano,6635,LinkedIn,Text_Post,2025-04-15,6000,2915,213,7,17,11,63,3,22734,SALE_8F22
CMP_202508_C,INF_2D17E995,Nano,6244,TikTok,Video,2025-08-24,700,17318,1319,34,152,93,269,2,2633,SALE_E995
CMP_202508_B,INF_C884D0C4,Nano,4101,Instagram,Reel,2025-08-18,1900,18769,1323,54,124,99,66,1,2353,SALE_D0C4
CMP_202503_C,INF_3510B700,Nano,4340,LinkedIn,Article,2025-03-29,2700,245,11,0,1,1,4,0,0,SALE_B700
CMP_202509_A,INF_C0F726A5,Mid,274595,YouTube,Short,2025-09-26,157800,89382,4886,59,457,102,3661,159,675015,SALE_26A5
CMP_202510_C,INF_B432EFCF,Micro,80425,LinkedIn,Text_Post,2025-10-18,52000,85049,1897,80,269,163,1699,102,733732,SALE_EFCF
CMP_202503_C,INF_A99E82C7,Macro,826669,LinkedIn,Article,2025-03-04,780700,531002,18973,513,2746,1356,9305,493,5023203,SALE_82C7
CMP_202504_C,INF_4D70858C,Nano,1258,TikTok,Video,2025-04-14,100,793,50,1,7,1,3,0,0,SALE_858C
CMP_202512_C,INF_DC196F2D,Mid,193640,Instagram,Reel,2025-12-09,61800,165394,2030,56,304,166,3290,104,253785,SALE_6F2D
CMP_202503_B,INF_77621CAC,Micro,97360,Instagram,Story,2025-03-12,38400,80301,1404,52,235,67,2151,64,118125,SALE_1CAC
CMP_202511_B,INF_E5C0A2D1,Nano,1133,TikTok,Video,2025-11-28,200,2084,103,4,7,8,17,0,0,SALE_A2D1
CMP_202510_B,INF_B92BF4C9,Micro,96852,YouTube,Long_Video,2025-10-01,29000,40024,2584,78,477,162,1363,65,112212,SALE_F4C9
CMP_202512_B,INF_A5B56481,Nano,7160,YouTube,Short,2025-12-31,6000,5957,96,1,16,6,230,9,36392,SALE_6481
CMP_202504_A,INF_04A3D56A,Mid,275242,LinkedIn,Article,2025-04-16,548300,104817,3784,50,293,297,3309,147,1390543,SALE_D56A
CMP_202511_C,INF_6B2E0552,Nano,1859,LinkedIn,Article,2025-11-22,2800,590,42,1,6,1,15,0,0,SALE_0552
CMP_202506_C,INF_40D12D7C,Micro,88607,TikTok,Video,2025-06-15,26400,39920,2131,49,165,175,420,4,3022,SALE_2D7C
CMP_202505_B,INF_60A6C1F1,Macro,928263,YouTube,Short,2025-05-08,132200,322070,5133,121,984,113,11359,403,2012236,SALE_C1F1
CMP_202505_A,INF_7BFD2208,Mid,459321,YouTube,Short,2025-05-30,320000,475022,14176,202,931,1238,15308,670,3290928,SALE_2208
CMP_202509_B,INF_3975C62C,Nano,5554,Instagram,Reel,2025-09-05,1300,908,9,0,1,0,17,0,0,SALE_C62C
CMP_202510_A,INF_239AD16D,Micro,99221,Instagram,Story,2025-10-19,12600,35281,2155,87,424,98,329,6,9212,SALE_D16D
CMP_202502_A,INF_D6669496,Macro,521779,YouTube,Long_Video,2025-02-11,175600,297021,9807,328,537,791,12556,52,244694,SALE_9496
CMP_202503_B,INF_15CD7E3C,Mid,322373,YouTube,Short,2025-03-27,175100,31870,1356,50,267,39,1159,45,197938,SALE_7E3C
CMP_202505_A,INF_31EA1889,Micro,37548,TikTok,Video,2025-05-09,6000,14586,223,8,16,4,176,3,1826,SALE_1889
CMP_202512_A,INF_73BA1B38,Nano,2667,Instagram,Reel,2025-12-28,300,393,29,0,5,0,7,0,0,SALE_1B38
CMP_202502_C,INF_3FF7E222,Micro,55677,LinkedIn,Article,2025-02-18,46700,199015,7972,86,1200,173,2273,123,795946,SALE_E222
CMP_202503_C,INF_60254B84,Nano,2249,TikTok,Video,2025-03-08,500,846,59,1,9,5,4,0,0,SALE_4B84
CMP_202512_C,INF_7F5CF007,Mid,326823,YouTube,Short,2025-12-21,161400,75260,1123,33,139,101,3035,97,164589,SALE_F007
CMP_202506_C,INF_7BFD2208,Mid,459321,Instagram,Story,2025-06-24,82800,254635,9828,313,1864,883,3725,100,188279,SALE_2208
CMP_202504_C,INF_2D67E136,Micro,31258,YouTube,Long_Video,2025-04-17,10000,14686,1026,34,68,60,489,17,51153,SALE_E136
CMP_202507_A,INF_1BC2B5F5,Micro,31685,TikTok,Video,2025-07-01,4800,19700,725,35,64,62,160,1,810,SALE_B5F5
CMP_202508_C,INF_7E62BF8B,Macro,799283,LinkedIn,Article,2025-08-28,714800,893275,6085,71,429,538,14223,66,408093,SALE_BF8B
CMP_202504_B,INF_450A3230,Nano,4028,YouTube,Short,2025-04-27,2500,1001,41,1,4,3,32,1,1796,SALE_3230
CMP_202506_B,INF_8F420B62,Nano,7836,Instagram,Static_Post,2025-06-26,2500,29317,1182,12,63,67,471,7,11163,SALE_0B62
CMP_202504_C,INF_0BF344FD,Nano,7304,Instagram,Static_Post,2025-04-30,2100,2146,168,7,16,15,32,0,0,SALE_44FD
CMP_202508_A,INF_FAAAA063,Nano,3405,Instagram,Static_Post,2025-08-18,400,2264,56,2,10,1,52,1,1249,SALE_A063
CMP_202507_C,INF_39FE8ED4,Micro,65411,LinkedIn,Text_Post,2025-07-06,78200,219799,9888,474,1654,415,4669,242,2450602,SALE_8ED4
CMP_202510_A,INF_02BA77DE,Mid,386246,YouTube,Long_Video,2025-10-22,125900,143648,3377,164,274,305,3956,142,549470,SALE_77DE
CMP_202511_A,INF_00276056,Micro,56796,YouTube,Short,2025-11-12,24500,5560,141,6,27,11,207,7,14048,SALE_6056
CMP_202503_B,INF_77621CAC,Micro,97360,LinkedIn,Text_Post,2025-03-28,150600,46217,2539,125,329,180,1041,48,374158,SALE_1CAC
CMP_202502_B,INF_C5F07F2F,Micro,15079,TikTok,Video,2025-02-18,2100,12049,376,13,74,35,183,2,2316,SALE_7F2F
CMP_202511_B,INF_8B4775EC,Macro,505649,LinkedIn,Text_Post,2025-11-09,221000,160173,2470,99,274,233,3457,137,786998,SALE_75EC
CMP_202501_C,INF_9737C2D2,Nano,4907,LinkedIn,Text_Post,2025-01-28,2200,1454,54,2,6,4,33,1,6337,SALE_C2D2
CMP_202511_B,INF_2DABBD49,Micro,47370,LinkedIn,Text_Post,2025-11-03,60800,88670,998,47,128,46,1189,65,729550,SALE_BD49
CMP_202501_C,INF_A1B30494,Micro,82112,LinkedIn,Article,2025-01-30,76100,56416,2676,90,341,54,1286,70,449086,SALE_0494
CMP_202509_C,INF_6ADA2DAB,Nano,6689,TikTok,Video,2025-09-06,800,81079,2683,71,445,68,159,2,2370,SALE_2DAB
CMP_202512_B,INF_A4754934,Micro,20658,YouTube,Short,2025-12-25,12400,8313,441,9,73,29,264,10,25250,SALE_4934
CMP_202512_C,INF_77A111D6,Nano,1453,LinkedIn,Text_Post,2025-12-07,1000,1752,43,1,2,2,29,1,10941,SALE_11D6
CMP_202502_C,INF_47BDC6DE,Nano,9597,TikTok,Video,2025-02-17,900,6983,511,22,76,38,131,2,2090,SALE_C6DE
CMP_202504_A,INF_12FA39E8,Mid,261642,YouTube,Long_Video,2025-04-01,80600,185401,6290,292,854,191,6834,222,759503,SALE_39E8
CMP_202509_B,INF_1382D001,Mid,482646,TikTok,Video,2025-09-12,115900,1298482,55102,2583,5017,4030,10316,90,95426,SALE_D001
CMP_202507_A,INF_27A031D6,Macro,576668,LinkedIn,Text_Post,2025-07-20,968600,279847,8945,376,483,333,6244,299,3540483,SALE_31D6
CMP_202511_A,INF_37B0434A,Nano,1902,YouTube,Short,2025-11-20,600,2689,193,3,23,12,91,3,13963,SALE_434A
CMP_202512_C,INF_A34C6DDA,Micro,77277,LinkedIn,Text_Post,2025-12-28,44200,844856,28659,531,5375,2310,17667,835,8230970,SALE_6DDA
CMP_202507_B,INF_EFF34A2C,Micro,56459,Instagram,Static_Post,2025-07-26,16600,20275,1041,44,191,83,250,4,9354,SALE_4A2C
CMP_202503_B,INF_C15CB82C,Micro,26851,TikTok,Video,2025-03-07,4600,25272,507,9,65,25,184,1,977,SALE_B82C
CMP_202506_B,INF_FC986CF6,Nano,7698,LinkedIn,Text_Post,2025-06-17,1500,10395,168,2,30,7,159,6,63688,SALE_6CF6
CMP_202501_C,INF_295DA48A,Nano,6725,LinkedIn,Article,2025-01-15,5700,3718,267,7,49,23,98,4,32676,SALE_A48A
CMP_202508_C,INF_D8A47E82,Mid,351662,Instagram,Static_Post,2025-08-29,89800,622007,4086,177,477,343,9957,221,374520,SALE_7E82
CMP_202501_A,INF_C9FE8B9F,Nano,6602,TikTok,Video,2025-01-19,500,30203,1537,37,84,148,384,0,0,SALE_8B9F
CMP_202510_C,INF_04480DE2,Nano,1484,Instagram,Story,2025-10-11,200,1127,49,1,9,4,30,0,0,SALE_0DE2
CMP_202508_C,INF_283B97DA,Micro,61642,Instagram,Reel,2025-08-09,25100,191040,4931,137,319,375,2427,34,84840,SALE_97DA
CMP_202504_B,INF_445648D8,Micro,35858,YouTube,Long_Video,2025-04-06,12400,25972,958,14,166,81,736,31,136964,SALE_48D8
CMP_202509_B,INF_108FD284,Mid,368683,LinkedIn,Article,2025-09-27,616000,158350,3378,68,219,314,2425,133,1003430,SALE_D284
CMP_202510_A,INF_EB299286,Nano,6080,TikTok,Video,2025-10-05,300,1552,47,1,8,3,2,0,0,SALE_9286
CMP_202512_C,INF_E76BB3FF,Nano,7493,LinkedIn,Article,2025-12-10,10700,8469,286,9,24,17,182,9,46445,SALE_B3FF
CMP_202508_C,INF_6C5D2696,Nano,2784,LinkedIn,Text_Post,2025-08-17,3000,1615,76,1,13,3,35,1,13555,SALE_2696
CMP_202508_B,INF_24D70DC0,Mid,293943,TikTok,Video,2025-08-04,43900,452640,4702,214,390,119,3490,45,47414,SALE_0DC0
CMP_202511_A,INF_AF8C1AF9,Mid,299629,Instagram,Reel,2025-11-19,153700,302317,3827,83,614,359,3416,70,79006,SALE_1AF9
CMP_202502_C,INF_3C85A6DC,Macro,568007,Instagram,Static_Post,2025-02-25,92800,161472,5400,262,385,355,2469,38,80924,SALE_A6DC
CMP_202503_A,INF_ABA713FD,Mid,382935,LinkedIn,Text_Post,2025-03-08,291800,289100,4398,126,267,167,6557,322,2874825,SALE_13FD
CMP_202511_B,INF_492AE25D,Micro,26886,LinkedIn,Text_Post,2025-11-25,22100,6802,501,11,28,30,168,7,90610,SALE_E25D
CMP_202502_A,INF_9EF163FD,Mega,1179746,Instagram,Story,2025-02-07,203300,324861,5852,148,603,195,3595,89,199391,SALE_63FD
CMP_202510_A,INF_E8F218E6,Nano,6313,TikTok,Video,2025-10-23,600,20709,1238,57,161,104,115,1,638,SALE_18E6
CMP_202507_B,INF_CED7E58D,Micro,14728,LinkedIn,Article,2025-07-21,18900,4596,138,1,12,3,84,4,39770,SALE_E58D
CMP_202503_B,INF_E0649C5E,Macro,683119,Instagram,Static_Post,2025-03-31,167500,482749,18927,528,1530,1346,6691,81,174678,SALE_9C5E
CMP_202504_A,INF_115880DD,Micro,99101,LinkedIn,Article,2025-04-10,37700,28408,1714,44,339,72,642,29,317237,SALE_80DD
CMP_202503_C,INF_447BB96C,Micro,65462,Instagram,Reel,2025-03-25,5300,24410,296,4,38,25,314,5,5040,SALE_B96C
CMP_202501_A,INF_7E138393,Micro,24795,YouTube,Long_Video,2025-01-01,8500,13710,672,9,77,61,650,22,44943,SALE_8393
CMP_202510_B,INF_5F470180,Micro,51533,YouTube,Long_Video,2025-10-14,32200,21510,627,12,102,17,842,37,183153,SALE_0180
CMP_202508_A,INF_EF8EB0D7,Micro,53150,LinkedIn,Article,2025-08-31,36100,21569,1049,21,115,91,344,16,99580,SALE_B0D7
CMP_202504_C,INF_EF988DAE,Micro,49827,Instagram,Reel,2025-04-02,4500,23819,1453,62,232,65,244,6,7232,SALE_8DAE
CMP_202512_A,INF_B3D6E5C3,Nano,4169,TikTok,Video,2025-12-26,400,3711,156,7,8,8,64,1,675,SALE_E5C3
CMP_202510_B,INF_92DE6FD0,Micro,73928,TikTok,Video,2025-10-01,10700,93846,7081,99,853,397,815,7,8988,SALE_6FD0
CMP_202510_C,INF_9EF163FD,Mega,1179746,LinkedIn,Text_Post,2025-10-09,1456200,145031,6064,193,545,200,3834,181,2541354,SALE_63FD
CMP_202507_A,INF_108FD284,Mid,368683,TikTok,Video,2025-07-20,32800,202419,5607,216,416,188,1054,8,7596,SALE_D284
CMP_202505_A,INF_CBE3C1E6,Mid,240379,Instagram,Story,2025-05-19,43500,168731,1444,62,269,39,2079,47,60186,SALE_C1E6
CMP_202508_B,INF_8F420B62,Nano,7836,TikTok,Video,2025-08-30,600,2517,127,4,19,8,8,0,0,SALE_0B62
CMP_202506_C,INF_B865B8BD,Mid,195165,Instagram,Carousel,2025-06-10,81400,86542,5358,124,963,472,1012,20,20315,SALE_B8BD
CMP_202502_C,INF_3E3A9ED5,Mid,205050,TikTok,Video,2025-02-13,17700,154938,5347,168,376,442,1280,14,20262,SALE_9ED5
CMP_202511_B,INF_7E62BF8B,Macro,799283,LinkedIn,Text_Post,2025-11-05,461100,398373,11842,495,1008,906,8237,396,2560232,SALE_BF8B
CMP_202503_B,INF_FDEE099F,Micro,65176,Instagram,Story,2025-03-08,8600,48995,3453,35,547,173,892,16,31808,SALE_099F
CMP_202512_A,INF_A997D4F2,Micro,98797,LinkedIn,Text_Post,2025-12-03,74500,41965,3221,138,438,296,849,38,464240,SALE_D4F2
CMP_202501_B,INF_7B8A433E,Macro,824553,TikTok,Video,2025-01-16,117700,20327550,695700,19491,104820,67827,330788,630,441851,SALE_433E
CMP_202502_B,INF_1382D001,Mid,482646,LinkedIn,Text_Post,2025-02-14,635100,42168,2701,42,310,191,479,25,260869,SALE_D001
CMP_202510_B,INF_A01AE19B,Nano,6194,TikTok,Video,2025-10-08,700,1366,95,2,14,7,24,0,0,SALE_E19B
CMP_202501_A,INF_3B23277B,Nano,8955,YouTube,Long_Video,2025-01-24,4800,1135,25,1,4,2,33,1,3729,SALE_277B
CMP_202502_B,INF_294B07A4,Nano,8844,YouTube,Short,2025-02-16,3800,2585,109,4,17,5,83,3,14451,SALE_07A4
CMP_202502_B,INF_7B8A433E,Macro,824553,Instagram,Reel,2025-02-07,250600,255077,5227,74,849,498,3206,67,134409,SALE_433E
CMP_202506_A,INF_F3C760BC,Nano,2963,YouTube,Long_Video,2025-06-08,2500,1715,27,0,4,2,66,2,7758,SALE_60BC
CMP_202503_A,INF_960AA238,Mid,159050,Instagram,Story,2025-03-28,50200,1515472,32473,387,3664,1535,23647,447,467482,SALE_A238
CMP_202501_A,INF_26D52699,Micro,41843,TikTok,Video,2025-01-04,4200,45429,3167,45,322,203,658,11,11829,SALE_2699
CMP_202508_B,INF_1382D001,Mid,482646,TikTok,Video,2025-08-03,23700,905901,16409,482,2981,457,4812,4,5671,SALE_D001
CMP_202501_A,INF_14791693,Nano,9678,LinkedIn,Article,2025-01-05,6000,648,32,1,3,1,15,0,0,SALE_1693
CMP_202502_A,INF_C563DA5A,Nano,3802,YouTube,Long_Video,2025-02-14,1200,7757,334,4,40,32,246,10,24590,SALE_DA5A
CMP_202511_C,INF_5134CD1A,Micro,79704,TikTok,Video,2025-11-20,16800,65794,5028,162,970,384,657,13,13164,SALE_CD1A
CMP_202512_B,INF_9D22B3B7,Mid,221528,LinkedIn,Article,2025-12-05,209700,177061,3105,106,352,110,2405,127,1642228,SALE_B3B7
